"asl","glasser_CMRO2","glasser_CMRGlu","glasser_CBV","glasser_CBF","hill.evo_remapped","hill.dev_remapped","glasser_GI","x","y","z","externopyramidisation","thickness","curvature","PC1_AHBA","PC1_neurosynth","T1T2","G1_fMRI","CBF","allom","geodist"
70.1083472222222,5338.33611111111,7069.45555555556,3856.01944444444,6219.31111111111,0.328800611111111,0.295099444444444,0.437201659477876,47.8509,0.488068,40.0736,0.159482344,2.547461434,0.113488876,-1.36055136873215,-18.1652394593551,1.33345630132791,-1.49008482567627,71.6363226139184,1.05952583160262,217.425
70.3359935064935,5271.07207792208,6909.51818181818,3942.07597402597,6112.20779220779,0.352634065584416,0.232538344155844,0.361408190226972,48.4695,1.06978,50.095,0.1109520025,2.782218596,0.16103922,-1.77078631792508,-25.4524470844605,1.32703163056632,0.339662595389363,73.8080553886218,1.00171532500219,205.075
63.8686761565836,5336.71174377224,6542.28327402135,5798.9153024911,5789.08113879004,-0.815179572953737,-0.0869473797153025,-0.087938620647363,15.3268,90.3765,27.9334,0.246919662,2.1169690605,0.190005515,-12.8003232079155,9.47248744826961,1.49501131772995,-4.44556835088116,59.0290869908026,0.973861438820337,120.317
66.127215,5146.3185,6738.829,6929.556,6337.9455,-0.4244978678,0.012550715,0.346779426545182,5.24205,34.1509,21.8784,0.1595561925,2.2201733465,0.1974238675,-2.43505542229644,15.9027065250094,1.53076974642015,2.11252076365401,59.4065894742195,0.985626872045767,89.8315
60.2438279816514,5760.1873853211,7705.56032110092,5868.76032110092,6569.18119266055,-0.793220963302752,-0.102319202522936,0.545591810812322,9.3045,72.123,36.1625,0.1824129125,2.3532528315,0.1890050845,-8.45901584345755,30.6510948631707,1.3927771088069,2.69995595345168,61.7455402061028,0.983878550773629,107.796
72.2877777777778,5397.95714285714,6928.51428571429,4318.79523809524,5915.3373015873,-0.370312222222222,-0.130348992063492,0.221677493506601,24.5174,86.3821,29.8488,0.194692369,2.255370215,0.140567062,-14.6048265429632,-7.0241083350531,1.48775927173464,-4.40788630993046,58.7137297691658,1.04188601936137,123.4995
66.085103030303,5512.78606060606,7178.08909090909,4116.83272727273,6168.27454545455,-0.554610606060606,-0.0492323090909091,0.327607128626696,24.4557,74.7756,38.0468,0.2491797545,2.213353659,0.1322162985,-7.15581200056876,-12.4647572657478,1.39268442486934,-3.54022515390868,57.2583925583783,1.00175629235385,126.4245
50.4067662068965,5280.79862068965,6194.85655172414,7137.39655172414,5689.9275862069,-0.0410840896551724,-0.0680757862068966,-0.365420853071667,42.4821,61.1227,-18.092,0.752171587,2.831108957,0.1876083775,-1.67021671412952,20.2550312459086,1.3604703319037,-2.96786304363336,54.6664299829074,1.01516009524413,136.1215
63.2176153846154,5336.92884615385,6757.20576923077,3962.88461538462,5655.24230769231,-0.475750961538462,0.0226907884615385,0.126712290459891,27.1706,81.7183,17.5712,0.3624789335,2.218669691,0.1101929085,-8.6632147942368,-2.06131302045237,1.45475121435912,-4.2310062941261,55.9851152801514,1.21444157694843,133.0105
61.9007422680412,5238.71030927835,6395.62268041237,3590.85463917526,5375.02577319588,-0.411190824742268,0.0440072195876289,-0.112004374895218,39.1632,82.231,8.07593,0.3052918015,2.318196767,0.182716509,-13.8118975758428,4.58454885901606,1.4203656239642,-4.14185654256079,61.5533446523878,1.128270044326,144.7405
60.6100117647059,4904.11882352941,6082.03764705882,4250.52705882353,5202.59058823529,-0.653367764705882,0.0152610624705882,-0.00703237733562484,45.7014,85.9508,1.88719,0.466864341,2.6295754345,0.17482781,-19.3022977943304,3.59618733303191,1.39368071229685,-4.03444000510942,61.3322119031634,1.01936508155249,138.638
50.156641025641,5151.43461538462,6229.79615384615,7998.19871794872,5585.09358974359,-1.10822141025641,-0.0258436102564103,-0.168653421271589,43.8994,84.3743,-10.6688,0.4447492745,2.640393229,0.180678686,-4.37854431279198,16.6646866735626,1.38180830803784,-3.95841372855986,54.5541561781758,0.929615688201601,134.713
68.1045616438356,5335.25342465753,6401.93835616438,3708.1602739726,5595.37260273973,0.234013754794521,-0.0579012890410959,-0.226459255027991,43.3339,70.2452,14.4629,0.2647043475,2.4430035145,0.1610494215,0,-12.9163133178099,1.49950747830527,-4.09059010567117,65.835050951533,1.05618612469395,154.5115
83.1288139534884,5883.36356589147,7245.22945736434,5678.12093023256,6775.49069767442,0.46838924496124,-0.261951612403101,-0.0688262267307063,43.5396,25.2483,12.2053,0.2446000585,2.655938883,0.130972409,-11.0086387095326,-28.1711907154582,1.74735290474362,-3.76114546424813,83.936495674981,1.03434234331276,200.325
64.8178552631579,5285.46535087719,6290.35570175439,4304.86929824561,5938.50043859649,1.40384372807018,0.0727776780701754,-0.275759546544808,58.254,45.7233,25.7688,0.228037063,2.7899088065,0.17898675,-1.96446693410149,-23.3170314553122,1.26607839782949,-0.285388618616217,68.4990084332907,0.963510006331274,191.485
46.6393269955947,4971.45242290749,6768.05991189427,5613.53215859031,6088.43788546255,0.823767841409692,0.131351796563877,0.594758959228296,8.37749,-16.015,63.945,0.045501647,2.9435756325,0.166188515,1.20586063645777,1.154318186848,1.20876071406231,3.46085384594785,56.513834990799,1.0417223752568,152.895
59.9403575757576,5618.52545454545,6910.36242424242,4860.79515151515,6357.53818181818,0.0555274387878788,-0.0196344391515152,-0.072394173417383,6.35011,51.3773,48.1256,0.2178898585,2.5383237955,0.1903966485,-2.67114546513674,1.154318186848,1.29123449765411,-0.799722693420056,61.0024749819838,1.09506104160777,117.0365
71.2746235955056,5244.68988764045,6235.44887640449,4583.07640449438,5834.75280898876,1.11639393258427,0.0466673853932584,-0.279658329092064,62.525,49.1593,17.9565,0.3887350245,2.777543093,0.1702628315,-1.89003485928452,-2.78064473461212,1.31599615429219,-1.03888926568144,69.4567488002979,0.913463453764504,187.46
61.0256814159292,5816.96814159292,7371.47522123894,8543.56371681416,6561.35752212389,-0.367161663716814,-0.141110707964602,0.140476855827346,4.32793,69.4366,50.7776,0.1264509155,2.387170663,0.1775357675,-9.68126424364778,-5.6745482101855,1.2785829919226,2.65497679970063,61.0154343212352,0.994830158348336,118.7235
64.9484076433121,6023.34012738853,7714.53821656051,5116.19872611465,6835.97770700637,-0.499535942675159,-0.132900469681529,0.225378931587816,4.03195,63.5258,34.9248,0.1086761965,2.645124899,0.17431437,-5.97895066226169,33.4341368245476,1.33181014169867,5.92941164855774,65.1335103236712,1.13468223764221,107.768
54.7995393794749,5433.07159904535,6721.47923627685,5506.68424821002,6094.98090692124,-0.343356369928401,-0.176876158400955,-0.0292839651500252,11.096,58.8408,14.0008,0.2398470205,2.7385120135,0.1818808955,-3.43985695138433,40.73560869477,1.38128451787499,3.35242080531115,59.6230830601424,1.04010527691746,89.572
76.0688923076923,5459.49076923077,7079.62307692308,5718.39230769231,6727.53384615385,0.504547538461538,0.0889562830769231,0.2958108294117,3.28391,18.7803,39.7327,0.1760130135,2.9889388215,0.145234404,1.60439807976372,1.15431818684799,1.30783891806415,4.20471458075312,74.857475976383,1.00055535333803,101.352
64.4987285714286,5742.685,7315.66642857143,6446.51785714286,6543.79785714286,-0.267838357142857,-0.139204452857143,0.177592517356387,3.84717,56.4891,18.9225,0.127343904,2.891930518,0.153854202,-1.32358259889992,35.9305460946649,1.40196579646757,5.84732622647247,66.6910068954247,1.18301513109476,88.6745
76.9811168831169,5661.25064935065,7609.79350649351,6069.51038961039,6734.55324675325,-0.0958733402597403,0.107111727272727,0.573589850422098,3.3298,41.7069,31.8917,0.185743122,3.1523136445,0.14942763,-0.43505557546714,35.8607034594801,1.40150490309678,5.84778536043915,78.7524868385464,1.15858835510507,96.1155
68.021,5284.26531791907,7040.31445086705,4840.29075144509,6293.84104046243,-0.13073197283237,-0.0075568936416185,0.47570038312188,10.2474,45.9674,32.4484,0.1741298125,2.616394965,0.147360771,-5.89342416314057,19.9720222833173,1.33624800505604,6.17645875655622,69.2446207983092,1.17490172324392,98.803
51.7627372881356,5376.48898305085,6610.18559322034,6420.61610169492,6162.85084745763,0.00382012525423729,-0.0425173370338983,-0.0697956165520108,7.08699,40.6183,61.1578,0.083421864,2.261135846,0.1397039395,-10.0474975624492,-26.6354420406406,1.47254799862147,-5.22442841502058,48.2581739881378,0.760818298222193,135.55
52.2707894736842,4913.4432748538,6052.84502923977,4206.51520467836,5707.20935672515,0.248368988304094,0.0872883243859649,-0.0478894122945704,13.6154,37.3568,49.9746,0.235236829,2.208743339,0.1068350015,-6.80631343854443,1.15431818684799,1.29926631215902,-3.97839371964073,46.3029948850075,0.887795431743449,125.835
62.6489515570934,5077.03771626298,6193.27958477509,4435.71730103806,6024.73287197232,0.598666927820069,0.102308650069204,-0.112103231229535,11.2426,30.1372,42.9115,0.2225789335,2.4737501055,0.1488222865,0.89089584696173,1.15431818684799,1.25219333152964,-2.14178933455329,59.3991522875095,0.914383934638918,108.431
42.866686043956,4979.29340659341,6186.22142857143,5533.33626373626,5654.83516483516,-0.168737033076923,0.00876509362637363,0.00311180177356273,15.2139,48.7488,71.4953,0.129073592,2.1755612765,0.198046513,-1.95255245414908,-23.4230752762143,1.2862403771052,-5.02022862434387,45.9252336575435,0.876910573877572,137.395
54.0999234449761,5166.41100478469,6271.04593301435,4535.69377990431,6073.65741626794,0.816705755980861,-0.0163928762679426,-0.146138348000231,6.63565,13.5902,49.5186,0.1496133865,2.747962724,0.150963301,-1.58475481901677,-26.2993175811551,1.44151492017811,-5.18504614091093,52.3946174773985,1.03276178038983,128.095
56.4663885350318,4982.75222929936,5981.02929936306,4725.04267515924,6016.13566878981,1.18740350318471,-0.00442257796178344,-0.206407139753477,8.68216,-0.717468,43.987,0.2015961385,2.671700545,0.131919875,4.72690178338773,-29.5116843455813,1.30229206231176,-4.71060109365185,52.8562946947696,1.0620902278725,121.64
44.5488529902913,4877.85388349515,6125.67427184466,3880.06699029126,5517.35339805825,0.209768163883495,-0.0361796666019417,0.0694603594138706,22.3772,51.1617,65.2863,0.1306880415,2.177858315,0.183973913,-4.00665578448222,-28.9646275026097,1.27331785360972,-4.03363584171807,53.3647124307197,1.05515758702204,136.2825
59.3508598705502,5406.52491909385,7003.17411003236,5212.83074433657,6468.33689320388,0.950716828478964,0.0657825336569579,0.285619462960147,6.33885,-4.53543,58.4729,0.0897452415,2.859771501,0.153523285,0.297869537491613,-26.5368583808578,1.28597167893401,-2.61667446089338,57.6858465401631,1.14313380301449,136.135
33.9285392057613,4962.23909465021,6668.40329218107,4660.37695473251,5983.90411522634,0.592467942386831,0.10267424255144,0.506627747316684,20.6293,-4.42705,67.2682,0.166102381,2.7087183615,0.1803182765,1.03891850585081,1.15431818684799,1.2337219991182,-1.4908653165753,53.0082321945251,1.05776229298896,168.505
57.6035654008439,5371.75021097046,6585.09662447257,6760.4582278481,6029.28565400844,-0.282622014345992,-0.0605671,-0.0889566210310509,7.77162,60.0598,61.418,0.1723195675,2.35692358,0.1950767555,-4.22850309991634,-5.10862849244759,1.24125516250695,-1.96454597607707,57.4302358653996,1.03483521384669,126.719
61.5396826347305,5284.72994011976,6833.04191616766,7714.96586826347,6068.9245508982,-0.520704125748503,-0.148016131736527,0.267846629541863,15.0401,72.6614,56.767,0.246042682,2.3023381095,0.1813303365,-6.35119343859051,-16.1514149981121,1.31252104686756,-1.08204524489708,59.7260396288371,0.960436264266872,122.2065
42.8204236192893,5227.67563451777,6385.75025380711,2860.60862944162,5649.49847715736,1.31939335025381,0.00213477360406091,-0.108072981314968,38.331,47.1815,60.2409,0.1525769665,2.32035532,0.173936217,-4.61423312192888,-32.9361812779945,1.33475884224945,-4.57098506291707,55.176715952115,1.05911011902957,149.605
64.8717966101695,5533.08870056497,6970.34406779661,3708.16892655367,5994.06949152542,1.56618350282486,-0.0653051079096045,0.094464529476442,30.8316,57.1844,54.439,0.135501144,2.1890050715,0.1587500645,-5.70495943433449,-29.0906395220844,1.42008732680262,-3.87154238883073,61.4658885060287,1.13160245986799,142.129
58.35962,5021.791,6494.386,4284.937,5572.0545,0.619310414,-0.075302577,0.258114032632103,23.782,63.1397,63.9741,0.168846303,2.2648434585,0.1779337035,-5.47314712618996,-22.2367487359223,1.33880701108216,-3.84619086261608,58.529369616041,1.03213015392204,132.107
65.1883191489362,5432.58563829787,7115.37074468085,4141.02765957447,6079.35531914894,0.434380279255319,-0.087378754787234,0.365215455577712,25.8697,67.1758,48.8777,0.262867383,2.250103837,0.158192081,-4.38045861123695,-14.9408354226654,1.35864357077158,-0.910968318560806,57.7844172888536,1.05174762786497,133.349
42.7586103333333,4983.54588235294,6268.64784313726,3475.30411764706,5598.42745098039,0.670584757843137,0.0739283035137255,0.0802185841797218,47.7956,25.8508,54.5137,0.178524626,2.2816711295,0.1608318865,-9.07868110354748,-29.5116843455813,1.44390753268504,-5.24482892056594,52.6438726387963,0.96615834150244,181.04
56.6229532233883,5183.22908545727,6352.17436281859,3999.77436281859,5810.77406296852,1.06340839577211,0.0371678231484258,-0.0860484867543578,37.8976,33.248,51.0792,0.2063903005,2.1490207,0.139531661,-2.92669722738421,-33.7197700093053,1.37295075595625,-5.14162065645496,55.7584559388213,1.02911094555573,165.105
61.2082727272727,5203.87575757576,6485.43333333333,5960.62424242424,6093.26666666667,0.0971610121212121,-0.00756424242424242,0.0213825408860849,33.5318,22.0788,44.5674,0.1779854695,1.9842641995,0.1030730635,-7.40121536474674,-26.2993175811551,1.55303940066547,-4.97777215571592,56.9070178599546,0.859096626366239,185.275
45.3429448554913,5121.65144508671,6557.24797687861,3368.54971098266,5814.48901734104,-0.353216139884393,0.000971274202312139,0.196055641894074,35.2507,13.607,65.9931,0.3238990595,2.8182592145,0.1433269785,-6.92381144470646,-33.7197700093053,1.42949394560822,-5.21833380407223,58.2460960271534,0.903762615962396,183.72
41.0608263636364,5060.51325757576,6425.34621212121,5049.88181818182,5958.04810606061,0.217010487704545,-0.0185375519318182,0.140634658417505,13.6874,13.8698,70.0068,0.1914797925,2.6212558225,0.165879525,-3.02219800901822,-26.2993175811551,1.39976344822944,-5.05804420091984,49.0850970586141,0.931501465262674,155.445
64.2402421052632,4942.58210526316,6291.15684210526,3250.81473684211,5552.03789473684,-0.309915233052632,0.196592273684211,0.153971197058912,59.3918,-3.91663,31.9899,0.194048767,2.95391055,0.1375892755,0.139430779810326,-33.7197700093053,1.30030610004147,-4.15562099542654,68.732596519441,0.984516058023785,216.055
63.5016666666667,5207.44057971015,5982.6768115942,5357.79710144928,6335.6,0.840547826086957,-0.043609068115942,-0.485833393097092,4.18143,-0.20253,39.4965,0.105852812,2.9012091875,0.1541958595,6.48952404171734,-32.3564771037679,1.17348748036793,-2.61843039996656,64.3678597804478,0.965937968422902,113.72
56.2611666666667,4795.88636363636,5630.46818181818,5138.27727272727,6207.86515151515,0.585081363636364,0.166243575757576,-0.323208507746307,3.65878,-15.0598,25.4387,0.1017349445,2.316063968,0.157690054,10.3400579663516,-22.5820971932106,1.09920459522894,0.0305772569933624,49.435722286051,0.993232293805546,121.165
64.3378981481481,4961.03425925926,5923.20740740741,5099.41018518519,6303.03240740741,0.947093333333333,-0.00910531759259259,-0.23706094930231,6.19269,-19.5616,29.9973,0.19784916,3.0354194905,0.1370699565,11.4993050436924,-20.2894328170723,1.141324758426,-2.55570552432019,66.1071457672119,0.989272604269972,126.01
55.9466011235955,5046.77078651685,6273.22528089888,4786.47134831461,6156.83764044944,1.11865269662921,0.0504557230337079,0.00570486363711826,8.4538,-15.7361,38.3467,0.1699473875,2.837993107,0.132370425,9.83696550149592,-18.8884767656079,1.22363551626814,-2.33316831766291,53.3061131010664,1.09467922307846,130.98
66.7921590909091,4994.72159090909,6118.14204545455,4828.775,6359.01590909091,0.604936275,0.169724022727273,-0.0842674598357425,5.72998,-40.6451,-4.49736,0.1347196155,3.1378683365,0.191412997,12.4095991243779,24.5164206885198,1.10024778634586,4.73890130946206,60.3981587908886,1.16259927318799,151.67
61.5691626794258,4938.01961722488,6479.2966507177,4500.46315789474,6151.95119617225,1.04189866028708,0.161841920574163,0.347818447516753,8.42459,-42.1346,24.9592,0.1467404835,3.011285847,0.152257979,7.4200415890296,-1.61480753695309,1.18175492660944,4.9796947862,54.7272606796997,1.0790792338825,155.07
64.0717275985663,5186.17132616487,7014.4935483871,5034.44408602151,6459.31899641577,0.884212724014337,0.123128075913978,0.572590104455778,5.31487,-32.18,44.6054,0.178993263,3.0436341115,0.137654524,2.14529387976539,5.16854696954315,1.215447155374,4.42519095017285,60.9776448440552,1.02596378266639,149.715
63.1171217948718,5048.31025641026,6409.97756410256,4094.59423076923,6225.17243589744,0.458971666666667,0.0816845244871795,0.140531347843499,11.1449,-50.222,-2.87457,0.168694249,2.7244608055,0.153590711,10.751630217691,19.9402642193208,1.16716606210876,4.09316873746914,56.5219693341098,1.0837041725254,160.235
71.2247720207254,5321.82227979275,6730.39792746114,4164.69119170984,6374.66528497409,0.269339569948187,0.00742758994818653,0.118801999383284,6.77092,-51.3537,-10.596,0.210955039,2.6134229295,0.191772367,6.46782395343758,20.2173659075708,1.21005470743255,5.5831650236927,65.6039454697301,0.902095848404115,164.665
84.0322247191011,5215.52471910112,6900.60224719101,4351.13258426966,6292.15505617977,0.922613595505618,-0.209725168539326,0.421979192875339,35.9499,-32.8874,-14.3041,0.223747877,2.723082069,0.1628108645,-1.92211894870066,29.5126097364875,1.38321526514159,4.50398911843224,77.0983064893692,0.973224646408767,182.51
70.8446434108527,5113.51589147287,6987.76085271318,3668.12209302326,6093.87596899225,1.36600643410853,0.0959059068992248,0.636745683946184,38.978,-17.2324,50.7406,0.137200859,2.7325384455,0.1709757435,-0.153167137382867,1.15431818684799,1.25640554410109,6.09361814759282,72.7327184833464,1.20088434263351,202.98
70.3628559670782,5134.72057613169,7037.47572016461,3840.25226337449,6193.11028806584,0.585763251028807,0.131302937037037,0.659934563049829,24.1931,-28.9318,42.4011,0.125536554,2.579925551,0.1449644895,2.11015609867623,28.3825162650645,1.24298371406689,5.74352152801903,66.6959349090115,1.10964173656871,181.66
62.314758186398,5024.51813602015,6482.87279596977,4273.42493702771,6077.43929471033,0.573978010075567,0.0603814563476071,0.243189319331294,6.76964,-55.3528,23.1074,0.1381541855,2.887022813,0.178914043,5.24523544626041,25.2268952132448,1.16257272018068,6.24871764368918,58.4212125085223,1.00202928671092,167.965
51.2916167365269,4653.70119760479,6351.92574850299,4110.2622754491,5694.62215568862,0.517823652694611,0.136017916167665,0.576115512416412,12.9194,-35.8167,53.6059,0.1354025925,2.8529528055,0.1714377115,2.76045956060052,12.7374000832064,1.19052998865804,6.52872074237299,61.6320525672926,1.01859144340471,168.81
66.8405441696113,4843.92049469965,6399.71024734982,3573.58621908127,5771.55441696113,0.513103038869258,0.193626254416961,0.385945288547586,21.028,-47.0668,37.2685,0.1650923995,2.538482135,0.179529602,2.72056586613526,17.4781523682438,1.18631183712379,6.11579852448151,66.694115371101,1.09963671384206,178.7
60.7276945454545,4950.53709090909,6559.03963636364,3704.85818181818,5806.92872727273,0.486270872727273,-0.0650473772727273,0.411902706497633,12.6973,-66.1046,6.19374,0.1386703435,2.5541175815,0.193288634,3.98696653415539,1.15431818684799,1.18881468708542,6.24124128547582,60.2496360605413,1.03861754527438,199.765
77.2299826086957,5369.19608695652,7425.63782608696,4071.63217391304,6414.78043478261,1.02526134782609,0.0829409595652174,0.754779660582056,43.8756,-13.2193,36.5209,0.1496328325,2.5916873305,0.168906495,-0.707705584120492,18.0169778797752,1.29177659931928,5.25013016278927,70.7548203716348,1.18107226532361,213.67
78.2371512195122,5417.20731707317,7081.42585365854,4390.71512195122,6312.84292682927,0.893561219512195,0.133820941463415,0.350508066842199,54.1692,-15.5906,13.1737,0.199540382,2.7602979095,0.1849788895,3.12075308296435,5.79506239775871,1.26143706159914,3.64254898737021,73.2957389621856,0.904745294693694,220.835
75.7012367491166,5209.9148409894,6939.7296819788,4194.40954063604,6166.52685512367,1.44877561837456,-0.00399816643109541,0.46812430153182,51.5431,-26.5779,2.19112,0.161112245,2.645843274,0.177595637,-0.1561044305133,20.5310490939164,1.29164191323534,3.96021630808075,72.5446627811788,0.897912707800584,207.23
74.7638231707317,5200.08292682927,6748.65792682927,4887.90731707317,6179.17926829268,1.50334146341463,-0.214001475609756,0.289351773871137,46.6526,-29.6676,-10.888,0.2015473265,2.755347823,0.1828772525,0.269615398684239,22.6631787801737,1.24806694189707,5.71727046349666,74.4326988744847,0.860460362661437,190.995
75.5680099750623,4960.46259351621,6614.72768079801,3163.86658354115,5809.49526184539,1.43638755610973,-0.185640883591022,0.455174449028033,41.5923,-48.6921,-11.3895,0.1456376865,2.6693972175,0.1940318255,1.71825471122637,1.15431818684799,1.20377145086336,5.6993488750114,73.5439710383879,0.927574657893542,199.96
77.3525676855895,5382.74104803493,6892.34279475983,4294.85589519651,6378.7943231441,0.24820223371179,0.140651694323144,0.204540567811985,52.452,-6.89238,17.0654,0.189773245,2.704866612,0.171982135,2.28134515786637,-25.1928711179769,1.25467724440051,-1.20236924741648,73.6382721955934,1.03421196259179,225.345
75.9509390243902,5532.1743902439,7320.37317073171,4611.86097560976,6509.08536585366,0.659813902439024,0.153367845487805,0.445637388393445,43.1163,-12.6352,26.3073,0.129374642,2.5661784475,0.1298820025,1.30394006300653,15.8352029745881,1.34887987323876,0.981543724414432,69.5480540776161,1.03131204598656,223.845
79.87124,5519.072,7182.524,4322.08,6345.208,0.3657404,0.09618616,0.324178645368162,39.9177,-3.30208,29.1375,0.187661848,2.547014866,0.0920370255,5.03362349524955,-4.63710785312252,1.3408127431813,1.41828821334443,69.6034367376637,1.13858155812853,209.32
73.8070545454545,5411.15,7260.44636363636,3897.79636363636,6368.73818181818,1.11733781818182,0.160889581818182,0.537105974205889,49.2133,-23.1517,21.2184,0.1265890835,2.5020151375,0.1629878955,-3.66209086503855,21.3944751148819,1.33770356136892,2.92772427683489,70.7294583161672,0.928292234852652,212.73
76.15006875,5310.554375,7152.2325,3646.635,6245.10625,1.69633,0.02665555575,0.554732151085216,46.8289,-33.5921,10.3087,0.226938658,2.489731948,0.178852926,-2.31667631735198,8.49476058071802,1.27145871487002,0.843969620530392,70.6825087858145,0.91097879273695,220.115
76.1889671052632,5306.12236842105,7192.52302631579,3596.49013157895,6232.71118421053,1.12004013157895,0.130397856578947,0.600566893538243,47.8565,-29.0247,25.6792,0.1426816525,2.529579768,0.190803796,-4.25669751418354,8.82317743922204,1.2670255485369,3.28785268020452,73.6162847470837,1.10944845382095,215.17
75.8433785310734,5269.19519774011,6912.52259887006,3516.49632768362,6147.72401129944,1.26533358757062,0.144827959237288,0.366760489486861,39.62,-37.9617,31.3411,0.1342480115,2.564431712,0.1919186475,0.252489272833465,17.5960887191927,1.20985602333038,0.0656392517337054,71.908381906878,1.16266591161193,206.18
80.8905872340426,5307.24893617021,7239.69957446809,3425.74425531915,6225.63872340425,1.82776595744681,0.0610307102978723,0.646334162398343,40.7652,-51.1536,9.58661,0.2053423815,2.5313262075,0.2001859085,0.544144511517779,17.5960887191927,1.23537429755606,3.36847521612406,77.24330246479,1.05844246409458,209.175
73.9266,5341.47815384615,7043.90646153846,3635.05292307692,6299.55107692308,1.21010175384615,0.109345779224615,0.407722028868561,30.2175,-45.9418,23.9947,0.173521338,2.452613574,0.1889889,0.224101205045138,9.37520345302037,1.21456615210624,1.09278052586727,69.069275648936,1.13214359678332,210.63
67.5374502262443,5024.62533936652,6607.69479638009,3409.23891402715,5889.50135746606,0.689564728506787,0.145733658823529,0.36787721377577,22.0872,-57.6867,23.2261,0.1515371745,2.423823962,0.1915993625,1.75807021740674,1.15431818684799,1.18459036265178,6.04081022179439,65.3334176934509,1.12376563950052,190.915
57.6014555778894,5317.18793969849,6632.28944723618,3479.36834170854,6154.04020100502,0.154928980351759,0.00992838408542714,0.0264908442927374,4.73528,-52.521,-18.1946,0.245335099,2.7891901795,0.18321011,6.3496642751907,13.1906067000464,1.16118624431512,6.23222893652906,66.8266325349788,0.786564881396381,168.905
69.1501542857143,5259.86228571429,6914.57828571429,2966.60571428571,6034.61257142857,1.08086817142857,-0.102749817142857,0.380491177380683,28.3549,-58.9353,-5.13341,0.115305901,2.4898998855,0.2008710435,0,9.37520345302037,1.20688732561024,5.01874934722637,68.6258081743087,0.983328256271151,196.975
