,G1,G2,G3
ECM1,0.02237625955880213,0.011094028599167517,0.001980989126687402
EDNRA,0.013420847681140775,0.0012873050706908207,0.01565711989824284
EDNRB,-0.021611516897275775,-0.007030947941004411,0.006645079768014312
EEPD1,0.024220772989671048,-0.009181126066812392,0.008079963209189956
EFCAB1,-0.02561708778953408,0.005379466399389518,-0.00688929413541339
EFHC2,-0.02142839990037177,0.014527187320652557,0.0029771092449368316
EFNA5,0.019464937356754048,0.020044235290914213,-0.0031130246133013253
EFNB2,-0.018508650116959798,0.01108380002610907,-0.01832678639623348
EFNB3,-0.025274449652127082,0.002492249631875598,-0.007334928357209102
EFR3A,0.021097970835187854,0.020247351550271877,0.007214607150611652
EGFEM1P,-0.016955097415979933,0.0006407740308058038,0.02858617264631025
EGFL6,-0.015866655201183893,-0.021035357020098594,-0.0008825035632201577
EHBP1L1,-0.015926317945746258,0.007549815658989424,-0.03404492107613814
EHD2,0.018410982754232797,7.080295198570633e-05,-0.01900807137972997
EHF,0.0030253774367377524,0.013993351023974438,0.03462524625862283
EID2B,-0.015110685824554809,-0.019747709405624737,-0.02671807711889801
EIF1AY,-0.017851709839677626,-0.006114324425810725,0.002193237183216332
EIF2A,0.02072469461683611,-0.02359046226795337,-0.00836531924693382
EIF2B2,0.008433224475581742,0.03410962418599134,0.009634512409486764
EIF4E1B,0.022167799666038334,0.010163100127264731,-0.012762701134584959
EIF4E2,0.019107068310492328,0.0302317358780607,0.010499847383875377
EIF4E3,0.020821349403718784,0.004879462693349051,-0.003954776535182508
EIF5,0.01813598564258404,0.02201290920556141,-0.0003499689175445036
EIF5A2,0.02320458795807246,0.018782938490204085,0.006119727709935863
EIPR1,-0.01871862666411011,-0.0006206092339738318,-0.01387590594851352
ELAVL4,0.019070497112879416,0.004253381603388874,-0.0234375289407412
ELFN2,-0.020631738187152436,-0.00625415180460565,-0.018947461477369306
ELL3,-0.021663448613705585,0.005559997503745787,0.006571868838644814
ELMO3,0.021070807655859686,0.023257846115949134,0.004212134799571642
ELOVL4,0.016533181707474826,0.012813354367613116,-0.0017332482769931257
ELOVL7,0.01554304561918752,9.858170209219075e-05,0.026104628357813346
EMB,0.016488016554354695,0.023541581117096106,0.025907472566818777
EMBP1,0.015764051897612045,0.01213404328825649,0.009165961258319038
EMC7,-0.01685865104793791,0.017379429586989036,0.015492555148617188
EMCN,0.015282836115276071,0.010263666691274228,0.02277317810856406
EMG1,-0.01894580763731917,0.014069944481980564,0.008595820781302293
EMID1,-0.01986273084047139,0.0039377424274406134,0.009176996837022116
EMILIN2,0.010532278855097985,0.01168446782310468,0.04541322968158982
EML6,0.016651006991431502,0.010313125532755724,-0.027931126951758395
EMX1,0.019615674438081224,-0.0013745559758895057,-0.020309233396598195
ENC1,-0.014061447653569002,0.00616679258524911,-0.04251855016082655
ENDOD1,0.005297588537106669,0.020988052182478213,0.025828860027083206
ENO1,-0.020157904078990527,0.010788988194095168,0.00906229851787295
ENO3,0.0020674867363108806,0.020555324853730444,0.03917560736120461
ENOX1,-0.01967122032126907,0.0210898131961493,0.0015681392942133183
ENPP5,0.018015803187876066,0.0025712595747515157,0.005719234728807005
ENPP6,0.007811320454715986,0.027464933162869944,0.020687300740014295
ENTPD4,0.02433536278049715,-4.905351174100314e-05,-0.004162138505237328
EPB41,0.02451199692544306,-0.0031186270640557096,-0.006892958668876535
EPB41L1,0.02145202911124437,-0.0043405758383502305,0.0004759377536064137
EPB41L3,0.017662245674982535,0.013576364926962653,-0.005728940612120148
EPB41L4B,-0.017385037262251976,-0.009626709371434956,-0.03612660354725487
EPCAM,-0.011655550483497765,-0.02011363812306343,0.004964196858239114
EPDR1,0.004814638431738416,0.03850794097867984,0.008119373757908594
EPHA10,-0.016242136956457067,0.028018228713860307,-0.004091627853485109
EPHA3,0.0068293482416647375,-0.03235955496189591,-0.03528762025619708
EPHA5,-0.013281349058407593,-0.007625063305272002,-0.022934543142224234
EPHA6,-0.009193586293429607,-0.001427177373669272,-0.002964987829179932
EPHB2,0.016200890374684907,0.016205811241098513,0.019813082209049607
EPHB6,0.018031322533962415,0.032158625987567684,-0.0036874592947806714
EPN3,0.021395711452962193,0.02686580598550047,0.0035390737711420562
EPOP,-0.01896857192818536,0.016152274747633196,-0.02411344256096474
ERC2,-0.02176828070499839,-0.00740354832744985,-0.016081531284684134
ERC2-IT1,-0.0001586171940781676,-0.027726333579597015,-0.025012911505651034
ERCC6L2,-0.01858542313565949,0.00923451062977419,-0.00021065840118416913
ERFE,-0.02348179902361539,0.0013242787240233915,-0.011508787528008007
ERICH1,-0.0035202837454632865,0.04927306133669895,0.009903343731044154
ERICH3,-0.01682827872674221,-0.02249051269659318,-0.007987168337454206
ERICH5,0.01833595083627258,-0.022849397448329953,-0.01488934014888345
ERICH6-AS1,-0.02442363099401514,-0.0006384429786487537,0.007608855048173577
ERLIN1,-0.018385779305100183,-0.007443052077893498,-0.01956922476299249
ERMP1,0.015494558446070703,0.005064661964123983,0.014980047378938505
ESAM,0.014342812980724259,0.026744557841660053,0.01961878216257471
ESRRA,0.02363809419864043,0.012874610432903942,0.011260244667870444
ESRRG,0.024418585392509455,0.009480626355154419,0.010743698687431141
ESYT1,0.015711573331051505,0.03365102531251487,-0.0053349994012996125
ETFB,-0.015064419273571234,0.027817544085102806,0.017214073723369826
ETNPPL,-0.021284984503004343,-0.007828610894778544,-0.0015560511412488762
ETS2,0.018557783164344713,0.003833092294020873,-0.024914682477735647
ETV6,0.020301294958506064,-0.001397633156984517,-0.02340583431107073
EXD3,-0.009259784912914865,0.009885652207478002,-0.028169909649267202
EXOC6,-0.022337632048380233,0.006269686454576054,-0.021765968101330673
EXPH5,-0.00021736996780778535,-0.01322298047951459,-0.038353450307530186
EXTL2,0.023235800875346064,0.010380591895000188,-0.0009954168579020528
EYA2,-0.016844625927816572,0.0009444711877709209,0.007441221827307683
EYA4,0.022212547105208015,-0.012141957149258106,0.008809215851248596
F12,-0.02289480827767198,0.00396471068079514,-0.02018796477409706
F7,0.012692733977876998,0.02420262360506606,0.0027582609217977525
FABP3,-0.018167781254975982,0.020657915616373583,-0.002733620930817396
FABP5,-0.01976190658494497,0.006113427808051428,0.027179620965595053
FABP5P3,-0.020015107762193694,0.0018499399687194867,0.029520782096552182
FABP6,-0.012449791299314781,0.026961635155115897,0.036829553031680055
FABP7,-0.02486020454629171,-0.006067956829756914,-0.0005955397307630451
FADS2,-0.017730481176179817,0.004911279342478691,0.02200804698701716
FADS3,-0.020115186262918607,0.0210710417991367,-0.008794920437566403
FAH,-0.01810432567811134,0.0013448109319004744,0.001759402455169324
FAM102B,-0.021041593253135923,0.01966965037833107,-0.005292800241355273
FAM107A,-0.017427725869788625,-0.004486546536406292,0.007422382489620043
FAM110A,0.020509266157082748,-0.009046644070077102,-0.015840637349880345
FAM110C,-0.023999204965002983,0.008178950921682367,-0.012346412390198881
FAM117A,-0.023391879848552476,-0.009664646250337673,0.00815767857980793
FAM120AOS,-0.02174825682919497,0.019025880331346126,0.008863766332983906
FAM120C,0.018086701996201757,-0.0029303129682691264,0.0006096174454989648
FAM122C,-0.02214741398257262,0.0033129018289694587,-0.0019817133321733426
FAM129B,-0.019004564162672752,0.000534964148315569,0.01293881935374018
FAM131B,0.020250103477404593,0.0060437733046461925,-0.009151828482696222
FAM135B,0.018702311819904366,0.004525996800468604,0.020597509411287518
FAM13A,0.010914664329906617,-0.006350631126443353,-0.03903073113662704
FAM13B,0.013415800374315369,-0.032860513605759596,-0.003243859825044739
FAM149A,-0.023083372702256428,0.0005134897643961837,-0.006528734162248865
FAM160A2,-0.01565353856219236,0.007999580440245818,-0.02668295968169144
FAM162B,0.014072497495109243,0.0076989822237738675,-0.039603945024536596
FAM167B,0.018351787510975482,0.020793349351052752,0.009107990141706867
FAM171B,-0.024146242177921967,-0.0033736585713415833,-0.006996042629156333
FAM172A,-0.009668211113020726,-0.0391167767901712,-0.020437948191098274
FAM181A,-0.022100092738140224,-0.014015778496372467,0.004606383184196874
FAM189A1,-0.0017413037029711334,0.01000544866933052,0.0365136984866273
FAM189B,0.010406127134216606,0.034019211644556326,0.022371776583938144
FAM196A,-0.016276853783802673,-0.0246248123144071,0.0164303790530164
FAM19A1,-0.01991284879387877,0.0010739131743211494,-0.024313781722264508
FAM19A2,0.005008607962297795,-0.03910656037907745,-0.019654199111766094
FAM20A,0.017870817980804057,-0.009496360452809124,-0.024880432072506543
FAM210B,0.01606072424540459,-0.015108125930954633,-0.01738053626118468
FAM213A,-0.005088925403652737,0.04567582032646967,0.017139578042998566
FAM214A,0.018229714624998315,-0.010725697306343925,-0.003648663297960677
FAM216A,0.022349307422339187,0.010017424889373645,0.004585248966499215
FAM217B,0.018706719566076876,0.011339762470754968,-0.02664749310042921
FAM222B,0.020848809002802473,0.0037463706742745773,-0.0024948183686017826
FAM228B,-0.014910737411646368,0.002915672408424922,0.0034731186167337334
FAM241A,-0.017206922657545733,-0.00640350833658588,0.01190387648148463
FAM43A,0.020338110875160135,0.000974224077316318,0.009712894775496412
FAM43B,0.0130925059965961,0.033232814394062664,0.0050180567494555964
FAM46A,-0.01632526394984712,-0.0014028027042632281,0.02912772755750245
FAM47E,-0.015090344917184147,0.018093091742540094,-0.012669008317656424
FAM49A,-0.0168985737952833,0.013947679488125603,-0.019318172637660884
FAM49B,0.01839749467407562,0.006754322737853865,-0.024929547225510492
FAM57B,0.01714820898221212,0.008729148816756939,0.024374548824638225
FAM71E1,0.023319877137425667,-0.005096894432145459,0.0034119470635259825
FAM71F1,-0.024637533170867667,-0.002354295008563184,-0.001424770248130453
FAM76B,0.01550306690413281,-0.02393222114745704,-0.0033455078259702863
FAM78A,0.02202810817552239,0.023057879498819114,0.004519084969737073
FAM78B,0.018786281606383584,0.010414456343584276,-0.016541582422132037
FAM81A,0.012367369993538893,0.01636206576318248,-0.010459192637481808
FAM83D,0.017742288517670693,0.014259973484679347,-0.007683159408843327
FAM84A,0.01613521755075864,-0.00204236608439375,-0.037056254846272965
FAM86C1,-0.01778969807644396,0.0233145226304518,0.01789863656863549
FAM86EP,-0.01233534527142961,0.02493305536053879,0.015698716592512155
FAM86FP,-0.015329193595046975,0.0211679656017093,0.021160725099267332
FANCG,0.00037040703769626793,-0.03712879662419966,-0.009970704102684112
FANCI,0.020636997217268697,-0.001584878645809615,0.0041588676744432765
FANCL,-0.012899229334672819,-0.041799369071559504,-0.01709371823049725
FAR2,0.015036600367936763,0.012922271731937145,0.007910194285244443
FAR2P1,-0.01980374700978322,0.020598313077379214,0.00034911464912166883
FAR2P2,-0.01845567366302824,0.008184366466845209,-0.00013034420864445334
FARP1,-0.02437135696206449,-0.002289266858178686,-0.0028828945912170176
FASTKD1,0.02369282615987299,-0.009081177534858573,0.002685979678112865
FASTKD5,0.014963224494193036,0.033078355413747616,-0.008841438647446962
FBLN2,-0.019330704026201146,-0.006326307950002885,0.0046612050671185675
FBLN7,0.02032777751977259,0.015705508187390107,-0.01858614547563701
FBN1,0.018806436618793557,-0.012732753916790109,-0.011725336669683603
FBXL15,0.010129712231980906,0.027512180409394463,0.000653120845326468
FBXL2,-0.014557342245945825,0.01261526061510765,-0.00521209374555989
FBXL4,0.01751919396257094,-0.02221486559431127,-0.005534715529261257
FBXO15,-0.014536680291416094,-0.002235414650006568,0.021696105188223583
FBXO2,-0.01947820033967095,0.01875330686626907,-0.0021818642781911528
FBXO32,0.02310820247340791,0.004761039271767923,-0.012366518113796337
FBXO33,0.021426137849593813,0.015038921938199138,-0.004684740428479594
FBXO9,0.019685161710779588,-0.010497898558402191,-0.023819507339070747
FCGBP,-0.0187164533133969,0.0024204051785434396,0.021424016181528213
FDFT1,-0.019585583057125076,0.017072864597273803,0.0027970673141649058
FDPS,-0.0177459890854598,0.026805230431521877,0.009682133684534152
FDX1L,-0.015860570233866587,0.030825440274759374,0.0030109714536040687
FDXR,-0.01856717801932082,-0.007579874979271103,0.004340530589605799
FECH,0.021655753501571572,0.00809075656384496,-0.00853864720388606
FER1L4,0.021992195615289378,0.00890737602000577,0.021121306479373884
FERMT2,-0.02035695670927071,-0.013038024163689634,0.004200178947704798
FES,0.019101983943020033,0.008470266548665083,-0.030062139585241572
FEZF2,-0.01263868309414749,0.006788037127558446,0.03363753056564714
FFAR4,-0.019407586977093636,0.023628120188381084,-0.007177501280699142
FGD3,-0.019782686541130134,0.008148063508837759,-0.01442869576269598
FGD5,0.017119032414923924,0.0034034554296197114,0.008323108246421258
FGF13,0.017825229887774286,-0.015864067837386996,-0.010044488889710696
FGF18,0.01647481014099337,0.003283125942554087,-0.0169475209151571
FGF7,0.01669205650525948,-0.001095865429562323,0.01211692192129984
FGF9,0.021787882735014887,0.01598308552028764,0.006866310138266565
FGFBP3,-0.01641318303692646,0.005273647160823928,0.009498532141433284
FGGY,-0.021261354054434252,0.006281877777456858,0.007210974524948075
FHOD1,-0.014200079207147331,0.0204539148376677,0.021813079749120525
FIGN,0.016090334240692294,-0.005703139444197384,-0.02421006295270696
FIGNL2,-0.017289426688094328,-0.0018833597178028335,-0.02016855763329047
FILIP1,-0.020445658382728608,-0.0007111290653379628,0.013301970954506916
FILIP1L,-0.011831646431215122,0.01623102265031974,-0.03735815358158663
FJX1,-0.006497958635214793,0.020601641108616182,0.013982928255829084
FKBP14,-0.018105995427788228,-0.013383525488002125,0.013173456315392075
FKBP1A,-0.02239966654862122,0.006444456171073752,-0.008288346875167047
FKBP1B,-0.019660777603708025,0.028325907461757834,0.005955953982963116
FKBP5,0.018308888486387207,-0.004237650018640611,0.02575286563662963
FLJ23867,0.021768950728566248,0.01416468033208612,0.01396594986231482
FLJ30901,-0.00854531695355445,0.005561684722817079,0.032572332322861136
FLJ42627,0.01959043350379323,-0.012409637889665705,-0.011600595648356159
FLRT1,-0.015085079142589502,0.004315620726244847,0.011658350845270738
FLRT2,0.01842918101058278,-0.004265230060781312,-0.030810391037177955
FLRT3,0.013211087503192475,0.0019738448057366044,-0.03407752681025915
FLT3,0.021779015409643172,0.015093592918152553,0.016108561665617343
FMN1,0.023967731245922497,0.010114612346175432,-0.0143057210944742
FMN2,0.01691999564634761,-0.016104563445020967,-0.016321726912399984
FMOD,-0.0031259161569728144,0.021216313352383165,0.004104465214281443
FNBP1L,-0.022425633763089675,-0.011584810259729654,-0.018154872607506367
FNDC4,0.020625691985238788,0.022140117622977896,-0.004633257019499946
FNDC5,0.02185970034047837,0.0020346836126974056,-0.012721313455365037
FNDC9,-0.011564142860382967,-0.03177391510142833,-0.032754199917255075
FOLR2,-0.020063606861578983,0.00635539854104327,0.006782097023935921
FOSL2,0.017836003997721117,-0.014643062569124761,-0.001889955845573229
FOXF2,-0.010906176268890884,0.023385537780632727,0.02341919907273505
FOXL2,0.010076410091929663,0.022746153079006952,0.015345481769969874
FOXP1,0.012435042242190306,-0.01514315485376997,-0.03418892298470399
FOXP2,0.01320127293258623,-0.010359389303595498,-0.037685555633965515
FOXRED2,-0.018738076432168356,0.0058711949541343745,-0.03725335422455797
FRAT1,0.022738316557099417,-0.003423031865632087,-0.012188762413105195
FRAT2,0.02099240946143627,-0.0027872841334388105,-0.013524121736841341
FREM3,-0.017729504137728568,0.03501472672303528,-0.011762755107959405
FRMD3,-0.01660797273018395,-0.013966747618168348,0.007429268342706208
FRMD4A,0.018783097434602686,-0.013571456655345007,0.0023860190664429133
FRMD5,0.018020241070393586,-0.004134976260977455,0.004571451017437268
FRRS1L,-0.015653493752665445,0.005140873987239716,-0.019638090156515176
FSTL1,0.02249333744679519,-0.01333092123142719,0.010380338670976761
FSTL4,0.015021957544331421,0.006735617531389901,-0.028976782884608875
FSTL5,-0.02028642344779991,0.021093828255446496,0.002289076475886095
FTH1,-0.017113049054688936,0.020881166357352494,0.006718604039458544
FUOM,-0.014463778668997817,0.007377067655216087,-0.01036037176580066
FUT9,-0.010592569245417302,0.010408935083214176,-0.02538733003970582
FXR1,0.016892323689451705,0.016200185336151036,0.0014126277763630915
FXYD6,-0.023008455371232632,0.0099826065817667,-0.01898607740104956
FYB1,-0.017812466921869562,0.0024236725520148943,0.011685880890917924
FZD1,-0.02339686598330056,0.001331619956768753,0.008599854116909111
FZD6,0.018019679917336807,-0.0017878251108844679,0.016232560890192465
FZD7,-0.011732735547360935,-0.010339146538990736,0.01972223118518558
FZD8,-0.019007595093235706,0.0031152907209518535,0.012509120515932382
FZR1,-0.019563499205218972,0.021068942624172974,0.0015049732462390562
G0S2,0.010823565681413357,0.02638156955525918,0.035820293046968876
GABBR1,-0.020053614787036014,0.010529896166032466,-0.006257052540207036
GABRA1,0.01633383023899912,0.016001923889401665,-0.008639014216739665
GABRA2,-0.016566370196251727,-0.027957419232943818,-0.01878920324798043
GABRA3,-0.022885843280109012,0.013790125386724411,0.006455203061684502
GABRA5,-0.025029077766322492,0.0012574232805249398,0.0020195194682346915
GABRB1,-0.024591928935949536,-0.0014660995735936058,-0.009196814943391984
GABRB3,-0.019804747159428288,0.003014032246983,-0.009911584041459658
GABRD,0.014499345981393649,0.029482178768440385,-0.013857377285418946
GABRE,-0.01416206945828851,-0.0215324510921067,-0.020286045928362983
GABRG1,-0.0155487298931457,-0.021750510885943854,-0.02749309003368929
GAL,-0.004076695792082828,0.04804860233576457,0.029742378097226164
GALM,-0.01672809677441811,0.008974070247238725,0.016548713655042152
GALNT14,-0.01817830072380412,0.001462634970938761,-0.009512588636883224
GALNT16,-0.011631976453597231,0.01530235829268393,0.030365489417862324
GALNT18,-0.01524693053542546,-0.011053097528600292,-0.027493024623506734
GALNTL5,-0.0026527574244429937,0.043457826834890245,-0.02545426160760023
GALR1,0.01705904492743198,0.0025175597190222965,-0.0071634928192922075
GAP43,-0.01499268378600536,0.03606325295418656,-0.009609977870243152
GAS2,0.021543395358020787,-0.0036457833986053715,0.0035487760817349153
GAS6,0.01644388678301244,-0.006814918344177855,0.016378442341083408
GASAL1,-0.021079063514031087,-0.00853725736597307,-0.0029851715508215884
GATAD2A,0.015187977923123767,0.01592483645452078,0.008273704259441069
GATB,-0.016277320867158492,0.03210499391470355,0.006294739186480015
GBE1,-0.0018942735106035108,0.030887936511713322,0.0432471716882717
GCNT1,-0.020795910411582196,0.011733565449111862,0.003365191729240383
GDA,-0.02441252170031836,0.0059296011587034216,-0.0017378330495256558
GDF10,-0.01656093111801531,0.027538066328498118,0.011892754453669687
GDF7,0.006145095294285938,0.04103517754116344,0.002930443175591007
GDPD1,0.01971677138088866,0.013141049980861276,-0.003754234715875505
GDPD2,-0.019073263283731233,-0.00820434894452158,-0.0006741732442342532
GDPD5,0.005955567381743609,0.023948867107105584,0.026943006626511858
GFPT2,0.006787877801631243,-0.019418968213250964,-0.009986485584509376
GFRA1,0.0002413104758243986,-0.015271247490708097,0.034112578020260236
GFRA2,0.018412228672389053,0.022236199317801405,0.002311456447318668
GGA2,0.019129396332341224,-0.015393863416790011,-0.013010628842391245
GGCT,-0.02249775534166798,0.018361232820077705,-0.00899134533350623
GGTA1P,-0.018985798872981942,0.0185889962182198,0.0306338743948189
GHR,-0.018571766012000723,-0.026533639063829568,-0.015095072442687119
GIT2,0.019276865167060928,-0.01854896769784021,0.0071360923597841835
GJB5,0.004701325643730968,0.007991698488307603,-0.030500326052022308
GK,0.017353303815401358,0.011588902236326692,-0.011662605662910578
GLCCI1,0.023367118695468578,-0.00627021883222308,-0.016870881556078385
GLDC,-0.018076163900225616,0.012020899581199587,0.022770711927468046
GLI1,-0.018623540634126315,-0.010414681953497042,-0.0027666523189704335
GLIPR1,0.0195431192474238,0.00783100328382236,-0.018210734378429697
GLIS1,0.017039052078693127,-0.026672006293812264,-0.017674971693233035
GLOD4,-0.02282622031116015,-0.005915203119762529,-0.007503683374923667
GLP2R,-0.016129764382491855,-0.002785334859683817,-0.007344152983581391
GLRA2,-0.02422397297187261,-0.011244660909636165,-0.005841548519479693
GLRA3,-0.022042953115027155,0.007614466119001499,-0.010440634203482868
GLRX,0.01296853900305691,0.03148561225936377,-0.004372362233011058
GLRX2,0.018516033941503227,0.01868665078012758,0.012872979050067566
GLS2,0.020806303414563857,0.013551059733632869,-0.011625299127476044
GLT8D2,-0.021025553986157016,-0.007945425270753351,-0.0152593986352079
GLUD1,-0.0157890858843872,-0.02292527179824276,0.007922291294420347
GLUD2,-0.01991795848751895,-0.009012346411435883,0.0036723451448021542
GMFB,-0.02236964918132985,0.011120426547972495,-0.005930000585469701
GMFG,-0.021471430071897186,0.016372690084467897,0.018067528483409083
GMIP,-0.018615592558544298,0.012226259545665474,0.027452610966105677
GMPR,0.012666307146464599,0.01170507966604865,0.03695382969971903
GNA14,0.011335194104657628,0.034570619870866806,0.019357713625465338
GNAO1,-0.020612580187310763,-5.713505998754642e-05,-0.0032899228818004654
GNAS,0.019978217587400586,0.021164486663182554,0.002627095468540478
GNB2,-0.021710475594693385,0.00913673485549948,-0.005644323906397308
GNB4,-0.022357349944222008,0.012224723889131537,0.022435768360348392
GNG10,-0.020816475731394165,-0.020190829392197948,-0.006788409852276806
GNG2,-0.02309515251338894,-0.003361282465506838,-0.0021131916837920867
GNG4,-0.024665970670018293,-0.0032183823860657858,0.0029543593422369204
GNL1,0.019872328358108444,0.003251933732477014,-0.016668078966733856
GNPTAB,-0.022061390986677382,0.001521341757262772,-0.007206317596472019
GOLGA7B,0.01458346718614159,0.027205125272692244,0.011820560868071659
GOLM1,-0.02290303041938343,-0.00315379360282919,-0.00040939919422468117
GOLT1A,-0.022280913173742378,0.001349542868943781,0.007212765074554762
GOSR2,-0.020594445086264665,0.008973179252150257,-0.006909373989542548
GPAT3,0.02442709104259015,0.012910203224595572,0.0019487798877488775
GPATCH8,0.016737572867904265,-0.014449165575656646,-0.011167831163528168
GPC4,-0.022432407309438705,-0.015546392366569118,-0.0006949317854036648
GPCPD1,0.02537270879196287,0.004962621315137916,-0.00655661817887793
GPD2,-0.019855015148510857,-0.013115674984171813,-0.002229580864610268
GPER1,0.006949528353185745,0.022091786828328727,0.023924757228951807
GPHN,0.01240908990206063,-0.03726604265594793,-0.015134333651417435
GPLD1,0.02271680115400904,-0.005859732921842806,-0.011905297377993646
GPM6A,-0.019289524521010692,-0.0033226673829640954,-0.028617305025689307
GPM6B,-0.01959431360264682,-0.0018552195011416691,0.004911233059976931
GPNMB,-0.01648798624605093,0.009608770638005717,-0.01337241842165967
GPR108,0.01855709814277269,0.01847485774337496,0.01388068630483098
GPR137C,0.012087955902899497,-0.011839078477271794,-0.0360096850497953
GPR143,-0.014265498406537078,0.022508217657233192,0.018583819384145068
GPR150,-0.01680708460203352,0.005600911869849779,-0.026468797981912817
GPR158,0.019470271033070287,0.026266180632943146,-0.008269850733103263
GPR160,-0.02487872163601849,0.00478254690664783,0.0038749782516556038
GPR161,0.023812346765833898,0.0015529228450252076,-0.008471807558899822
GPR20,0.0060840953324966815,0.049277124314135265,0.01281225503274955
GPR26,-0.0059212156374315985,0.037105322813388165,0.01773508832708448
GPR34,-0.016985652165712517,0.004282621524813689,0.005089345364350061
GPR6,-0.02006986729939078,-0.01195225573793933,-0.027251916439312008
GPR68,-0.022485676575641354,0.018161228444500164,0.009841083347466273
GPR88,-0.023222870115365023,-0.00866421007913028,-0.01125840341550884
GPRIN1,-0.021345090767800626,-0.004638400061919619,-0.01792128294488511
GPRIN2,-0.021813611713220073,0.004225094545578801,0.009027753986835498
GPSM1,-0.01494823386559638,-0.008246893034019745,-0.0142599376364146
GPT2,-0.01835141692995434,0.010191660378829067,0.0030850459507622344
GPX3,0.005014680303499098,0.05210252430101324,-0.007284587392653102
GRAMD1B,0.020834992089844843,-0.0018847964836529478,0.007414063892114323
GRAMD4,-0.016408252112262302,0.028129848173074685,-0.00011223377616501583
GRASP,-0.01017123920128056,0.023295699507378694,-0.018644965597251675
GRB14,-0.012771193084102071,0.025819902244926647,0.003014725963707666
GREB1L,0.006842205981859831,-0.041192871129685296,-0.004894695272095365
GREM2,0.004339875405761091,0.017393348529944935,0.022145520562955698
GRIA1,-0.02387901016380232,0.0035849520137383414,0.005148159854756881
GRID2,-0.023582410772742313,0.002185390438416175,0.013168091118683133
GRIK1,-0.011652595834949677,-0.0071006543912168,-0.021811244031390283
GRIK2,-0.021378451254932773,-0.012969277858700539,-0.015661760455537865
GRIN2A,0.02085899913268158,0.01982002653918798,-0.018691901437330988
GRIN3A,-0.024634798943700877,0.009210641801552117,0.004362824718532372
GRK5,0.00029085646220665444,-0.014189316426999903,-0.046449831565374085
GRM1,-0.021579465576096576,0.004904580092850432,-0.025505180587976597
GRM8,-0.015011124685658109,0.00097104142248356,-0.029594086379788342
GRP,-0.022128453487452456,-0.009373628978804685,0.008274796904468277
GSAP,0.012660897918663625,-0.021930844626872864,-0.008836402839443765
GSDMB,0.0192078903910976,-0.018570363063214697,-0.02123787454758764
GSE1,0.014988626691673834,-0.009238151388972214,0.016059005738208617
GSG1,-0.021348578436592828,0.01965299083172831,4.9143065747388606e-05
GSG1L,-0.01245096016243419,-0.007689183798937259,-0.020591682042149267
GSK3B,0.017402454599369527,0.02463586011859308,-0.017245897714674496
GSKIP,-0.021762126908494443,0.02101593241457004,0.007460394176591981
GSPT2,-0.016818961601644037,-0.01483699696829157,-0.011255988001323465
GSS,-0.01931798284741965,0.02000437777420562,-0.009496243921428242
GSTM2,-0.017181076483032683,-0.0035488604693273366,0.0068825894252860275
GSTM3,-0.022673855399419775,0.0033225754088008013,0.00048028443810764027
GSTM5,-0.016559555998086707,-0.014197988940742005,-0.015494121910492431
GSTT1,0.021907957875000612,0.02069025792176743,0.01461813776179404
GTDC1,-0.007871822490229897,0.03804430298511074,0.008430370332605408
GTF2F2,-0.019747447785891395,-0.014897385765884893,0.00211578037128191
GTF2H5,-0.021390212568134788,0.002197677667824496,0.007615380204561664
GTF3C3,0.01944632632789812,-0.011265259957839892,-0.008260623718095998
GTF3C6,-0.02185089580002389,0.003471952635628229,0.0035224886426454337
GUCA2B,0.02240983878204925,-0.008143234589314593,0.001178986473682172
GUCY1A1,-0.016750255249666467,-0.003989205022246483,-0.016405517035742164
GUCY1A2,0.010188778149232282,0.044677287553861744,0.006865175091140817
GUK1,-0.019052824807622108,0.023849955199110897,-0.000178520391711476
GULP1,-0.010886069199226057,0.024572519251443194,-0.026217327030529074
GXYLT2,-0.017219656252910814,0.00579624941781005,0.032347896823104155
GYPE,-0.021611001786036463,0.01231841501183019,-0.005837492356123898
HACD4,-0.02156939017221608,-0.0018945611445989885,0.0023671490925560017
HACL1,0.006142626207860624,0.04055618866118568,0.0009384083658766611
HADH,-0.016432910743618405,-0.019710271595827625,-0.0003314987053849991
HAGHL,0.017506669062275416,0.027650458755699405,0.003949304007073677
HAPLN4,0.022675822987609756,0.028611655411796368,-0.00016171787178685047
HAR1A,0.015067274828564127,0.022618666523901966,-0.00021279305868207864
HAUS7,-0.005115831248239725,0.036397620753539826,0.012125475873255584
HBQ1,-0.020847657718297066,0.022656693776987747,0.002015867457115364
HCG23,-0.021909552929633282,-0.003946714223994427,-0.006294965979597864
HCLS1,-0.010793983993396213,-0.00455760809266932,0.025896000894505018
HCN1,0.020653850241867694,0.025352839452198003,-0.0016991062048786836
HCN2,0.0198584966731586,0.0074731999122890705,0.015350262331357873
HCN4,-0.013887074636408035,0.028091286111996377,0.03039339444433691
HCST,-0.019662755412830593,0.0042574141178253685,0.010979039566499151
HDAC9,-0.008592370591300143,0.03701344403451438,-0.015575898706744019
HDC,-0.01848475232977714,0.019245912329024048,-0.016761616405726463
HDGFL3,-0.012929631813403515,0.0015501712033122227,-0.02866225611612217
HEBP1,-0.015823326314254867,0.0006429438123169075,0.0183569121969133
HECA,0.017632760449891087,0.026968280648582046,-0.004830673623529853
HECTD2,-0.019229003774897096,-0.00022191120643407612,-0.020380882290726952
