,C1,C2,C3
CCDC167,-0.7140231322454627,0.3404454018215942,-0.13630014655607256
CCDC171,-0.40750853015680405,-0.5799224852074866,-0.10639182164807863
CCDC173,-0.14257596150597537,0.20732219362346113,-0.3785966611408354
CCDC177,0.7545402874136283,-0.4121746294885678,0.25541664920102697
CCDC181,0.44290828301740603,-0.4234800614677133,0.014282632303483903
CCDC184,0.6825068348683128,0.20720081495838355,0.2232836651180328
CCDC186,0.7145572202992555,-0.0465083454974098,0.18835692305048335
CCDC189,-0.8082850385851008,0.09624393157605723,0.029229015230462212
CCDC191,-0.4520757701658695,-0.4894787335616321,-0.3377924408181245
CCDC24,-0.7077942210248093,-0.06472823135347813,0.2705218618335559
CCDC25,0.6470614775095324,0.48220368424167603,0.10256359217674958
CCDC28A,-0.7672987711730529,-0.03202503383571774,-0.15556215691038155
CCDC3,-0.6510476580354307,0.1623073681298173,0.41226270232371465
CCDC39,0.8885365821763588,0.3220081827791466,-0.06360246052516183
CCDC47,0.5595692864594778,-0.16048866197063388,0.0868449688209557
CCDC57,0.5877381681353372,-0.5153043821856573,0.1510154145355117
CCDC58,0.8120240530787685,-0.2126700292666589,-0.16222014938737422
CCDC59,0.08550234324548822,-0.6599647571364768,0.0832066772124877
CCDC6,-0.6662495370900072,-0.07210093381211183,0.1846544507325809
CCDC65,0.1811197129142462,-0.5917442086396455,-0.01971012096876954
CCDC68,-0.5822323218161728,0.23568457395068096,0.41963724118277745
CCDC71L,-0.7051782933131719,-0.15327359735918278,0.039226612687719334
CCDC77,-0.37667675825058106,-0.0805344853811942,-0.5255088707922226
CCDC78,0.6068763292211171,0.30077677182720153,-0.1400228621768987
CCDC8,-0.6537135790574768,-0.1300835665429058,-0.2747991755653326
CCDC80,-0.033697460261427406,0.4806928726385388,-0.3608525173738438
CCDC82,0.404950893154575,-0.3525106036108427,-0.15761150465688034
CCDC84,0.38938748042165755,-0.4077719425098433,-0.061966020732687574
CCDC85A,-0.4078615446873825,0.35758203060892446,0.49790907504562587
CCDC85C,-0.8590090668373586,-0.19472053766502215,-0.09860116355103096
CCDC88B,0.39017576893813305,-0.49796798354869076,-0.06744764024943815
CCDC90B,-0.865719625680482,0.10934845090786909,-0.2901700749281399
CCDC91,0.5161837618141203,0.06448835040013094,-0.10829817641424788
CCDC92,0.13144061274431385,0.6066527385828059,-0.07861587057778707
CCDC96,0.4606893774620606,0.1880155626377601,-0.07960273787435533
CCEPR,-0.5302486301348222,-0.49783820396018824,-0.02567926090193845
CCER2,0.6595409615278511,0.16601047983398182,0.05122809604487944
CCIN,-0.5363692669118685,-0.33623512655373056,-0.02921610237861406
CCK,-0.34517348179121093,0.4027283467304115,0.6411696367146262
CCKBR,-0.6250551446190764,0.26535906650937946,0.49275462816883875
CCL19,-0.3099642975915143,-0.21395163933372727,-0.35513841054661266
CCL2,-0.30846411019029285,0.22215470687490782,-0.5561214139218303
CCL27,0.796563501594213,0.003243932482363746,0.010916392377569483
CCL28,-0.7180585978664084,-0.23217281861053285,0.3090837202515692
CCM2,0.4762971865650235,0.6222966492169459,0.008856987300158272
CCNA1,-0.7734600235014987,0.08279359112962632,0.044950185973625746
CCNB1,0.4122659064965873,0.489120788756257,0.10775462188141555
CCNB1IP1,0.834362657555846,-0.061148463996765316,0.03009499803721315
CCND1,0.16442871728329772,0.18151672804309293,-0.34607635600920067
CCND2-AS1,0.3381085999719976,-0.5372667619651436,-0.03606736314206179
CCNE1,0.6585065449242977,0.3190475140602012,0.07213046036964325
CCNE2,0.3901030937421128,0.11286710244674374,-0.43756096855756177
CCNG2,0.17414184240978836,-0.5802646545295448,0.3799353468339728
CCNH,-0.7614901816102944,0.4028037983111402,-0.08596929242014961
CCNI,0.8555065062318906,0.24230683914907786,0.20943319831062546
CCNL1,0.3920225429618545,-0.5232987381066919,-0.2552911360092646
CCNL2,-0.39291565793327854,0.6133965607733344,0.40109551034024055
CCNO,0.7330627710991247,-0.43667111185972013,0.23013274092480915
CCNQ,-0.5258807485756092,0.4803875855779969,0.08329939997175279
CCNT1,0.6087605432904468,0.1871493859372725,-0.0550364347338255
CCNY,-0.6397653826222709,0.49628059943353986,-0.0353982387277832
CCNYL1,-0.41257808275076885,0.33118989715360425,0.3701692265282463
CCR1,-0.695360584151185,0.06892634390077831,-0.12009447651190046
CCR10,0.6670241838807984,0.10517323039004577,0.06612239026988012
CCR5,-0.5210250205234362,0.07260949283347237,-0.10734144061957772
CCSER1,0.6913793387927941,0.06006083698554739,0.19933735591841417
CCSER2,-0.5312169320079585,0.14165327882972278,-0.06158855443292679
CCT5,-0.7879225505551816,0.3319970615216043,-0.016614737429122766
CCT6B,-0.3081095665288083,0.11938545666719062,-0.3185882673293938
CCZ1,0.20440757134657195,-0.3425908227737501,-0.18000141813304996
CCZ1P-OR7E38P,-0.4834149423925171,0.009790868320975235,-0.41446115099265257
CD14,-0.1263617653324424,0.13690204741639717,-0.09502841702879569
CD151,-0.5890659537499587,0.3121932996059939,-0.20944558887441075
CD163,-0.6149917779951567,-0.0300127571669246,-0.2239834433654378
CD163L1,0.4402743122143865,0.20991865086237843,-0.08975056679583719
CD164,-0.07597290839683225,0.580866258614947,-0.23523623759646994
CD200,-0.5365593836063661,-0.46574885831885066,0.46354045704701996
CD226,-0.0218377863511443,-0.08144798088807605,-0.1598416192842564
CD24,-0.8722690087497915,-0.3339002291740676,-4.839694534501953e-05
CD244,-0.6638057755254045,-0.21992479600393647,-0.08582127620420152
CD247,-0.3483284490686941,-0.4667556193681656,0.25152095610000785
CD248,-0.21745036040251114,0.46243786870678977,-0.13913015000865567
CD274,0.703750744423044,0.25627123301681276,0.06880651377631457
CD320,0.500958884836945,0.5065318222326534,-0.0509854843231092
CD33,-0.6127225505397136,0.08801419912359137,-0.18384836905431412
CD38,-0.3585011701185235,0.3892139114594428,-0.381046893236906
CD3G,0.28987294978327954,-0.24013810454736134,0.5643402687521024
CD44,-0.26603524069614576,0.3206037942027452,-0.5483957660467197
CD52,-0.5330018272058213,0.30534148689304313,-0.04788426515055431
CD53,-0.03395675953119069,0.22044266816433566,0.45061414190473537
CD58,-0.4038776348204434,0.3972593874462427,-0.1849361027196906
CD59,0.5514783226202261,0.6079391769653216,-0.011550698385542357
CD6,-0.5946637786152051,0.5730214315913363,0.1759517682647131
CD63,-0.7699437850588506,0.36336304467349406,-0.10049075459024495
CD68,-0.5950052573870597,-0.05055261468853821,-0.19851677619813
CD74,-0.4842215040143436,-0.003897866012484561,-0.4026952764884822
CD81,-0.6753851626705386,0.05799637608003451,-0.12303883834102655
CD83,-0.7116128230439138,0.40429664934725723,0.34985903301169197
CD84,-0.6101792774125852,-0.07325390338101055,-0.2966088775971477
CD8A,-0.5304494993006592,-0.06396662707440419,0.2610983780607193
CD8B,0.321816950476493,0.49391849707208185,-0.29820294056436586
CD9,0.26968284264899295,-0.05609121528371726,-0.285975956060364
CD99,-0.6474763512583344,0.18700047386589297,-0.4634477739811507
CD99L2,0.7961907515019708,0.42710073929657416,0.0810710770919519
CDADC1,0.8198018586352819,-0.03853949714477471,-0.042695485724984626
CDC14A,-0.4861763593418171,0.2656762940368597,-0.21812171691293059
CDC27,-0.5927902396453293,0.38790105736218966,0.07854945714889448
CDC34,-0.6961681692111265,0.33435016499119247,0.18277774115555126
CDC40,-0.23799503252853124,0.0639275059165614,0.6578571682321447
CDC42,-0.7584569037157135,0.11389653713977119,0.04432276850612179
CDC42BPA,0.7988890234822962,-0.06792881216047064,0.05284756401252087
CDC42BPB,-0.653932179114241,-0.014787375784211373,0.01861531589913698
CDC42EP3,0.6504089595151514,-0.08763481985193429,0.35732415078815244
CDC42EP4,-0.6091856848185879,-0.15712728766636078,-0.03560046114509555
CDC42P3,-0.6549381859099553,0.12823778902096267,0.029862386943618542
CDC42SE1,0.43716738706106795,0.26274825070835756,-0.19178962688560502
CDC42SE2,-0.6750217342960324,0.2922311564223706,0.4145946246357902
CDC6,-0.24163549900093567,-0.1479540441043462,0.697154614261451
CDCA5,0.23046653077406667,0.5207167197526306,0.5952979401951534
CDCA7,-0.712393497289374,0.04516840767820798,-0.10693558202348462
CDCA8,0.4736485797790408,0.0735285440412682,0.24598009841285015
CDH10,-0.7830597712679271,0.25082732869856017,0.1589773152434017
CDH11,-0.7477779888538533,0.41507322641838484,-0.33456750712730693
CDH12,0.4196643305086107,-0.579625715264555,0.0657402251697973
CDH13,-0.5439980863362981,0.3832026349351352,-0.10796123110336772
CDH18,0.0873150358196481,0.150959522955743,0.5585431350498388
CDH2,-0.25907557429564243,-0.5737951073940827,-0.1611398225161925
CDH22,0.03862861921330305,0.2659174666846587,0.4626293564360623
CDH3,-0.5527251224278621,-0.4765069248712413,0.21521653242716812
CDH4,-0.8038167623528828,-0.10389156153551736,0.21401683585711814
CDH6,-0.19866101247295673,0.5957846141872516,-0.12759541688227444
CDH7,0.8177180540458284,-0.1798532101342777,0.17041545079796327
CDH8,-0.6827791734346997,-0.024527860445052035,0.5082842969766425
CDH9,-0.8183598374976738,-0.11714236621631582,0.31164592212545394
CDHR1,-0.4938664622135082,0.44809900529566093,-0.45159760298170937
CDIPT,-0.21017609088999034,0.49858129303219345,0.45265894526435846
CDK11A,0.5928612946378061,0.09856382232255828,0.022451592870965775
CDK13,0.4852805909000394,-0.582358382120015,-0.006473257032223057
CDK14,0.8180821288481733,0.16526011719205908,0.022574102156231703
CDK17,-0.6881595237257704,-0.1342684705512192,0.08298977115250927
CDK18,0.23515621756707128,0.39506711019406476,-0.45580774602516605
CDK19,0.27136478948743464,-0.5825765498888056,-0.17384423147339081
CDK20,-0.6031269615208845,-0.2907966281587828,0.4698160174475465
CDK2AP1,0.36582951382300627,0.5428042797559421,-0.45277326422797515
CDK5RAP2,0.22879294276877107,-0.16407285226812407,-0.5303912646716316
CDKL1,0.6592940259740007,-0.20359646415302596,0.47965067375962883
CDKL5,-0.41238225157041514,-0.08486704192122736,0.3789202593100166
CDKN1B,0.7537184401589442,0.01827822039840977,-0.11708403505080664
CDKN1C,-0.011317244239193806,0.2810227973335182,-0.3874763647140427
CDKN2A,0.42144969708132324,0.08381305644319362,0.27395705882350063
CDKN2AIP,0.28132275590199446,-0.5985659315649196,-0.12140616077021357
CDKN2AIPNL,-0.6274804341382306,0.14190968282336255,0.09795259331230406
CDKN2C,0.6879184120159706,0.23144272818720665,-0.22028694812181687
CDKN2D,-0.8188497916185468,0.1745859534354413,0.2443290587781662
CDO1,-0.7091511328804928,0.3854360557701077,-0.009855347755685057
CDR2,0.5424811839945278,0.06471818792728204,0.10950796928684967
CDR2L,0.8781630899555283,0.09649805990638938,-0.23056422452427575
CDS1,0.8705434231202802,0.301257660487856,-0.012001856405593257
CDS2,-0.48893379846235785,-0.10369065645819689,-0.1197784962151355
CDT1,0.13745964361025756,0.7558187024009715,0.13102419822112238
CDYL2,-0.4753678625530958,0.24576630611874914,0.4777767965793877
CEACAM19,0.5252384034412402,-0.2007138369929949,-0.20350879922889725
CEBPA,-0.8635187470672062,0.02992323271603646,0.13677689170640556
CEBPD,0.00030559585194714047,-0.5954121694526313,0.3275603752006119
CELF1,-0.19770222823388428,-0.6582080980779428,0.32005260617927445
CELF2,0.8897887766796729,0.2678025377757592,0.01894546144493792
CELF3,-0.6989945938219367,-0.3033518547500264,0.04455126466216707
CELF4,-0.7790209739173238,-0.06329405931679945,0.34589327388648744
CELF5,-0.7314974939642832,-0.11665270104026174,0.3349533260451245
CELF6,-0.6178715295313767,-0.37550410683116286,0.06278149150611749
CELSR3,0.2885149686204952,-0.3962191377321097,0.4861091591019262
CEMIP,0.5789078696151186,-0.17274957622061426,0.24838659533908264
CEND1,0.7327941751510612,0.2910750222584943,-0.024028538346029242
CENPBD1,0.4505134346723695,-0.09517502971084603,0.11665158528494672
CENPC,0.12229944973670617,-0.7331571090952538,-0.020856870268378843
CENPF,-0.5813770890957698,0.37132024618165826,0.09324208716819883
CENPJ,0.6753134377489269,-0.41454941999951955,0.010725466194922591
CENPN,0.10967258848543951,0.6218604077231032,-0.08567866195391753
CENPP,-0.6786158333623495,0.407969593374239,-0.06317487551542655
CENPS,-0.13617810942762637,0.29278064394568476,0.3921562401753972
CENPVL3,-0.944269963070303,-0.07892309820127678,0.010150094571112028
CENPW,-0.9350600479109099,-0.11399139952373652,0.09179894649583902
CEP104,0.42279156882982694,0.07138352579197879,-0.5185377633971117
CEP112,-0.1832236470289725,-0.2962414696261658,-0.16031983783441514
CEP120,0.43724265975697907,-0.3244122198824493,-0.06004791348775396
CEP126,-0.0549813642702525,0.29035811819900126,0.024394836734598684
CEP135,0.4835322877938288,-0.2701021585461954,-0.24700674170295978
CEP152,0.8040368049196882,-0.13466750417344345,-0.1187751323411118
CEP162,-0.05005935662776091,-0.4201256642151056,-0.16807414792397546
CEP170B,-0.7532973880839703,-0.010894873940529931,0.34308772035429563
CEP192,0.5471785709133021,-0.33991869568123845,-0.042542506349839734
CEP290,0.3006300325605101,-0.1338655402461961,0.14860964099815815
CEP295,0.1677275522484988,-0.5151480751077508,0.1448090384927525
CEP350,0.4199176267353997,-0.19216652709030022,-0.16632261930708908
CEP44,0.612618098697363,-0.29933174178432315,-0.033254885195114485
CEP57,0.44849250708634736,-0.4966105578990339,0.23025529174081083
CEP70,-0.35260764672355904,0.47721566448841257,-0.20262783283120267
CEP72,-0.5661620132321873,-0.23800216122721257,0.2578715765375709
CEP76,0.38761491413867083,-0.35584563870816155,0.06029551036329902
CEP83,-0.7797382596157721,0.04372965008210042,-0.041469388414870745
CEP85L,0.8083941138342723,-0.038789082944260665,-0.0610502249114133
CEP89,-0.5815789771976513,-0.1772710821256698,-0.11397489902443382
CEP95,0.6049639685969492,-0.45925718920711656,-0.12023918738645652
CEP97,0.5955663479617694,-0.4181857328673932,-0.30182757815922723
CERK,0.8385053329195824,0.10347367644685057,-0.20818472891470174
CERS1,-0.6498085549330086,0.31546011955240205,-0.08006924895221701
CERS2,0.18736420909823917,0.1665271933111652,-0.4641190852923866
CERS4,-0.4866735380829329,0.2570341811351726,-0.10963387043590817
CERS6,-0.35873976722060474,0.29631649218739986,0.6952624780512825
CES4A,-0.7671851846157596,-0.26298495210020373,0.002223107324434137
CES5A,-0.5470217114279549,0.30927899947300086,-0.1719226819545246
CETN2,-0.8761264266409637,0.2428289018480194,0.08720821949590668
CETN3,-0.5674796788388464,-0.00798322774759591,-0.3508501183228255
CFAP20,-0.4563862761706718,-0.024057357980329847,0.16787839310109218
CFAP221,0.6772883200215907,0.3254118907180405,0.027075996356479747
CFAP43,-0.39778241808207754,-0.4770414310234166,-0.21657034082889373
CFAP44,-0.7289648188419855,-0.27165966729980107,0.09316948692432134
CFAP52,-0.7598579845104811,0.19466060631218896,0.1857471205293777
CFAP58,-0.5004531812062575,-0.15219941748787666,-0.40872507457244117
CFAP58-AS1,-0.14865303369145874,0.4598643229374956,-0.29039764884204705
CFAP61,-0.6235007122872188,0.019841168692471163,-0.1875049306919626
CFAP65,0.49623296295266506,-0.40069262057509614,0.019815877045350063
CFAP69,0.5960952714242017,-0.3718499396155185,0.27098424453914977
CFAP70,-0.6872123570040269,-0.3379010475899774,-0.13768491943430144
CFAP73,-0.36712346426290826,-0.44449008360525855,-0.005561320180769553
CFAP97,-0.4822464763531257,-0.11008213738421538,-0.1426884544958026
CFD,-0.9250319069256338,-0.009520599619933259,-0.11860361900678922
CFL2,0.7004198993624782,0.2868383898909291,-0.27982157676355646
CFLAR,-0.47406771458111024,-0.3821069161554341,-0.5731764888104922
CFP,-0.1705168725168594,-0.5852816219303696,0.09139080514518946
CGREF1,-0.8400375283027126,0.004009446669468933,0.32973072965575
CH25H,-0.39243855924832133,0.2869127619923304,-0.5981548412089109
CHAC1,0.43083454371270297,0.4308524815718628,0.08619711352270232
CHADL,0.2763512133165635,0.19962873678450277,-0.4804290815687094
CHAF1A,0.687056749334385,0.2828740741094968,0.09255959954990839
CHAF1B,-0.5429997121397767,-0.42286819109224894,0.4390052593577842
CHCHD10,0.5483721175108255,0.43938519733582787,0.1328169453215733
CHCHD4,0.2269957233746982,0.7453344461882657,0.050086634826784535
CHCHD5,-0.6254112308175334,0.19094757135148036,-0.02058717333084559
CHCHD6,-0.8922634023161786,0.2825089249645545,0.17421109564258347
CHCHD7,-0.3251009008440778,0.35500896547300487,-0.17041875070566156
CHD1,0.41289610517067177,-0.5502547001992635,-0.1489796329789958
CHD1L,0.5230901329206468,0.12328301274270043,-0.3839341383852713
CHD3,-0.6632557707798366,-0.25038925796620565,-0.08348507185700522
CHD6,0.709114011769182,-0.01622106578004146,0.210703720453835
CHD9,0.6442059510852076,-0.12488840079654079,0.20898115856361946
CHDH,-0.5280866709807726,-0.00012096680201498121,-0.24343759640532184
CHEK1,-0.16324939091588742,0.47861300339254653,-0.26374658933819767
CHEK2,0.42181373767737546,0.4851193247887403,-0.06685322840581026
CHEK2P2,0.2847278169952957,0.4620605303858151,-0.019129930462811792
CHFR,0.35488187773780316,-0.49728232930245453,-0.13893778985008406
CHGA,0.8883769996088754,0.1572978664584817,0.1054816136994911
CHI3L1,0.4079816513528315,-0.19811677027651659,0.4585387885125088
CHIC1,0.7505965312795595,-0.045522222956520524,0.0431698008781022
CHID1,-0.9075043991681218,0.003674271516197544,0.06553366627068297
CHL1,-0.6224200767498983,0.11766485906258765,0.49055752950054354
CHML,0.731002880120975,-0.03603764423354988,0.438561114742718
CHMP1A,-0.9016328576645901,0.1070917211568528,0.08425430501492023
CHMP1B,-0.6032505357840549,-0.015300216542339104,0.04570099999146823
CHMP2A,-0.671896989048528,0.18978458569761145,0.0054630503914182005
CHMP4A,-0.6428911091442686,0.37059463319064245,-0.1756796347600044
CHMP4B,-0.22430395115575152,0.25034577379449907,0.354348603097491
CHN1,0.40705509762668923,0.1801346206553889,0.6791045053734469
CHN2,0.6732786660973762,0.19147129003823912,0.0036109388924367276
CHODL,-0.4891903595716571,0.20972941406039375,-0.23597650282047805
CHP1,-0.5441674036535677,0.4550574816297995,0.17585003088241805
CHP2,-0.3639080588007207,0.5313080466356613,-0.4058097444443374
CHPT1,-0.5837953134267332,0.16886548947884789,-0.08531824450620605
CHRD,0.7256025042005785,0.017757311577005445,0.20489487239747955
CHRDL1,-0.6146343247544371,0.26513233677017045,0.12885142836221464
CHRM1,0.05274688539856645,-0.05300168921119735,0.6287860843767917
CHRM2,0.4660335489037141,-0.04067221653248419,-0.3554899807620777
CHRM3,-0.3632297948969566,0.22577635418318007,0.7275924627472554
CHRNA2,0.6151906427440934,-0.12049355604289348,0.5037332728337037
CHRNA3,-0.7650391579870877,-0.16993905058472966,-0.38398180795282927
CHRNA4,-0.0031337605677204824,0.7108358092795389,-0.011087459102802457
CHST1,-0.8551585702779624,-0.04913183594503682,0.24757852803546027
CHST11,-0.34682962387984134,-0.12145616168794805,-0.4454326242847102
CHST12,0.5743170891831394,-0.25839011830615394,-0.23432311306030418
CHST14,-0.3424876699579291,0.1829984172437701,-0.3884572844141109
CHST15,-0.5080441269722082,0.6200657968033574,0.03963445913844771
CHST2,0.237996819717554,0.4046060843773481,-0.04486126361739051
CHST7,-0.4674365735862924,0.2542036566418978,-0.12118090352551733
CHST8,0.06824963804612894,0.7059508556187428,-0.3104023796471981
CHST9,-0.608897121829321,0.14009836162985595,-0.31655050968919846
CHSY3,-0.2525517171090249,-0.518678945790663,0.41165769921701106
CHTF18,-0.4445480258048231,-0.48281518077616137,0.15412480903500625
CHUK,-0.4335337413851082,-0.10727690327594974,-0.11037121884391764
CIAPIN1,0.3684673190178371,0.6215189665479467,0.23460638447091564
CIB1,-0.6689262658410681,0.3472773232318659,0.06509315345483395
CIB2,-0.7116396523197627,0.2576443389133318,-0.06400460014596375
CIC,-0.13490707368237298,-0.6022195752593237,-0.24908553681425413
CIDEA,0.4574834864116712,0.6959141023208105,0.03502681539647807
CIDECP,0.37094904932222833,0.49419056319026683,0.17668034431743548
CINP,-0.41304972809694784,0.3217531374278304,-0.12547501666489527
CIP2A,-0.5808897101402624,0.0378035887327829,0.00654853465476793
CIPC,-0.42403204315580506,0.21799137640533964,-0.3701626919637829
CIRBP,-0.6148318713056575,-0.09663475800416203,0.09551723171873737
CISD2,0.7581942947347723,0.0523328443635327,0.2087672531758139
CISD3,-0.45710458045491503,0.601960148169419,0.012329843025324014
CIT,0.7359789399583179,-0.2806242124142074,0.4127934406304359
CITED2,0.6949882304648941,0.09949658555456965,0.3583359916011551
CITED4,-0.3003729640020221,-0.1523819670990298,0.6395207102075162
CKAP2,0.5343895580588426,0.45870618608196806,-0.05414025151369004
CKMT1A,0.5221775231768886,0.33868992577603924,0.23485279015548788
CKMT1B,0.9151080698564823,-0.024548714200093563,0.12229197870087082
CKMT2,0.3808122762370777,0.533561111797045,-0.3359559996015993
CKS1B,-0.6746234721248099,0.21441955643200925,-0.18640450858300592
CLBA1,-0.675001235649548,0.09533952025878097,0.2988141466133548
CLCN2,0.5471323420382264,0.07129385566679154,-0.19719151787329645
CLCN3,0.4585875404625257,0.39492248025675525,-0.02052160956226096
CLCN4,0.5276703339096144,-0.32739268452234394,0.08181791570572487
CLCN5,0.06364914971239734,0.7231741387603453,-0.03711754730917792
CLCN6,-0.22263308109258628,0.5474400352677921,0.07947734071958167
CLDN4,-0.41665354447332803,-0.16640790653430815,0.22900138698000147
CLDN5,0.3414882521172641,0.29350596424125897,-0.2809157238876104
CLDND1,0.17415202448554415,0.2010974317116922,-0.4359298712822666
CLDND2,-0.6012874085374296,0.03317288394855845,-0.08899432655693448
CLEC11A,0.24469382236468848,0.5871492698869953,-0.3569189127294997
CLEC16A,0.8363426397065032,0.0015570764602259276,-0.047209064026631664
CLEC18B,-0.244071311399269,0.03993151629120413,-0.47202446834595563
CLEC2B,0.35249578718113567,0.14228666324038924,-0.3581033055601097
CLEC2L,0.5824220898635923,0.6667656069939649,-0.05891407791652066
CLEC3B,0.2813254339780571,0.35889754793211215,-0.21439236430377806
CLEC4A,-0.606824585445724,0.07566567776652798,-0.24284366578081001
CLEC4G,-0.5740908805937045,0.22940828570051558,0.2511638106853013
CLEC4M,0.7568685198777064,0.09546908956864399,-0.1930823827226556
CLEC9A,-0.4808161144823199,-0.08537771728935592,-0.15865804697195982
CLGN,0.7947693190844137,-0.18898937570703522,-0.1519381137694398
CLIC5,-0.5274038937699447,0.36863726443193534,-0.145406490954831
CLIP4,0.631933036297046,0.1865525779476525,-0.3504058555367074
CLK2P1,0.42473462288914626,-0.1336589469932019,0.08520556636476782
CLK3,0.7315261152391078,0.054103516663332185,-0.052554908685701056
CLK4,0.645943670534087,-0.19889199902557722,0.15929943961827722
CLMN,0.334499114718407,-0.08784484310414721,-0.3757875166111158
CLMP,0.733554968248181,0.24317979171421172,-0.3032316447794061
CLN6,0.7018847683695059,0.10679125041074969,0.04029964809745772
CLPB,-0.44396523554732437,0.4950454706130842,0.24393928269782383
CLPP,-0.7679776334987699,0.0015485066424855418,0.024741167508678844
CLPS,-0.43186636756761393,0.35054174377602265,-0.2553915875998173
CLSPN,-0.4386957148564365,-0.23158406185405558,0.3547101266149877
CLSTN2,-0.23590592810984073,0.20038737265823278,-0.3218551813614427
CLTCL1,-0.6173375852604854,0.20997603790235508,-0.051772860111838674
CLU,-0.5464757676324078,0.5109729605603894,0.08297997337503067
CLUHP3,0.4307924550878697,-0.3508650916866602,0.20004870261238988
CLVS1,0.43613463588002904,-0.47422577274821215,0.20315057599375017
CLVS2,0.5833621110241097,-0.049362716503415976,0.029940952722023906
CLYBL,-0.5123581992586448,-0.05378920747951779,0.21098943611777868
CMAHP,0.2216287983632672,0.4390178997092324,0.2950032398076347
CMAS,-0.694442263141235,0.3074906565827834,0.12648544372139298
CMC2,0.6206938306180433,-0.104665208107091,-0.1263833058047092
CMC4,-0.09825442620391023,-0.021708325698116485,-0.5884922247531729
CMIP,-0.6102806623819819,-0.19329308442765555,-0.016848617699702292
CMKLR1,-0.26765070524339346,-0.3712318795825891,-0.5293356255903177
CMPK1,0.7338384716034557,-0.09386398604156371,-0.24581098006019864
CMSS1,-0.8726216803876191,-0.11417033119695648,0.03495465533691376
CMTM3,-0.667981767376657,0.0573155136481864,-0.44809341876032943
CMTM4,-0.6656471938795586,-0.005237831511768767,0.209192952805975
CMTM5,0.18767994027125867,0.1493117243661513,-0.4878864601125485
CMTM7,-0.6626411699755419,0.11462973962890922,-0.2170152610329595
CMTM8,-0.7790471579350231,-0.2790358857084906,0.20863219671153563
CMYA5,0.773436887676629,0.11482049245525489,-0.1519057797497387
CNDP1,0.5530423213028169,0.14156056032150494,-0.31298887433467104
CNEP1R1,0.6558927317500296,0.13135942934714417,0.18974214064606817
CNFN,0.5043096327975611,-0.03782544578780756,0.0010370357518239854
CNGB1,-0.7608791271575944,-0.08401661980771931,0.10399986614121011
CNIH2,-0.8443960091893755,0.27247865188296816,0.09312491008326594
CNIH3,-0.5003691328849204,0.4737158994660072,-0.04702544266469151
CNKSR2,0.47612915964262004,-0.4764560307216188,0.22973529734200976
CNKSR3,0.255534117541488,0.4548639386293294,-0.4036703166481763
CNMD,-0.7058094397044764,0.15989629549619377,-0.3333808391398294
CNN2,0.10122580823641239,0.2069344627664822,-0.35248915681538245
CNN3,-0.7586136840800434,-0.004000587710802235,-0.24357190539854293
CNNM1,0.6710736674625009,0.19324918440595687,0.17526552139534718
CNNM2,0.5951335832089832,0.4636079773462831,0.07705154158798767
CNNM4,-0.3314868810175531,-0.3373130515922324,0.4025284478574823
CNOT10,0.5362773483308575,-0.1259811816300235,-0.04168688607653907
CNOT4,-0.6671313614174209,-0.03709598158156008,-0.10209423079846866
CNOT6,0.13938388133191065,-0.3692823005723045,0.24337743619685492
CNOT6L,0.6733490111846032,-0.4501596122149617,0.11399313402344642
CNOT8,0.5221370026548589,-0.06120280838349299,0.00989828627073259
CNPY2,-0.6572902317535895,-0.003824574116421687,-0.13575805927536552
CNR1,-0.8802753325595767,0.07823144653709853,0.06560966368960239
CNRIP1,-0.7679844736460559,-0.1720675763800699,0.2698482850968492
CNST,0.7820589977757841,-0.15230372745481274,0.14912905337097246
CNTLN,0.5159602616623873,-0.29841552953047945,-0.4498461508861351
CNTN1,-0.8944637647963066,0.06160760123932868,0.22889676835098388
CNTN2,0.456556097537027,0.16983729245632198,-0.35938852360755424
CNTN3,-0.6571467214254775,-0.24458212096306142,0.29705510767977134
CNTN4,-0.200059921306909,0.6941331190968417,-0.026029311589227794
CNTN5,0.13069227632323283,-0.5621647045439645,-0.17270553879973732
CNTN6,-0.4410834404218625,0.6724164220942733,-0.22942914208953394
CNTNAP1,0.7216338285251629,0.2989183881204072,0.2337777052243453
CNTNAP2,0.0863130593614402,0.30923509107081665,0.531444865006151
CNTNAP3,-0.5733718674755874,0.2177843987443087,-0.32623684925039037
CNTNAP3B,-0.3332126851738624,0.17383625991053853,-0.43519534858545134
CNTNAP4,-0.25578860673953374,0.07971096800284493,-0.28031005696021793
CNTNAP5,0.45472371396478706,-0.6578881495296428,-0.022726171386249994
CNTRL,0.4673102219568141,-0.5010964539928193,-0.11847650000450487
COA1,0.0048310655924261765,0.6271812713787354,0.06695990552250827
COA3,-0.6081743172398668,0.24809190522142036,0.09039631308600167
COA6,-0.5827302253921771,0.2915969337055152,0.2944788508380443
COBLL1,0.45474840212778384,-0.2960377058013378,0.0008183317933585685
COCH,-0.8713812564854378,-0.30465228423741,-0.13529970320489404
COG1,-0.8418702275282649,-0.1020395320520461,0.12564980573823722
COG2,0.7594386786049744,-0.02904968746154724,0.13722732042204833
COG5,-0.7995355805710125,0.19616406675855,0.0072408012600230385
COL10A1,-0.3237317665904408,-0.0956283648804077,0.5542029110032239
COL11A1,-0.4036613048484188,0.5414310972386084,0.1744748071296413
COL11A2,0.35680335664232377,-0.34562572823989063,-0.0399794378770316
