id,G1,G2,G3,label
96,-0.06592655911979789,1.878043649911883,1.1320681945553615,6a
97,0.23878832473876893,1.9124213074752296,1.3086654655269911,i6-8
98,-0.31513033174358146,1.481813801635753,0.3935001979884155,s6-8
99,-0.010114398952325278,1.3521260745384303,0.2332822123357812,43
100,0.2937442363487917,0.36422988138852624,-0.2781668134092258,OP4
101,-0.04377498371745745,-0.47674063681171247,0.4216212844773805,OP1
102,0.43588859029204696,-0.5280203525690623,-0.4378883160301982,OP2-3
103,-0.8113879156727902,-0.842233158757316,-0.6538862640623432,52
104,1.032614996057718,-0.6547283764696559,0.33065105399037714,RI
105,0.5049702605221795,-0.41966694773940016,-0.4452275517110986,PFcm
106,-1.8560134189317385,-1.588650050725316,1.0576469026880584,PoI2
107,-1.1877442898681168,-1.2108038752613994,-0.9676237040138218,TA2
108,-1.0720281542225492,0.63649639818962,0.41489277727129803,FOP4
109,-1.7977163610273827,-0.8437622472853455,0.7670023498276648,MI
110,-1.1835558510887132,-1.8801962387043076,2.412996036831209,Pir
111,-0.8470872233480736,0.8508273269449039,-0.04563876530988707,AVI
112,-1.7484195795256527,-1.269797312030836,1.6790034520287653,AAIC
113,-0.7021362953822078,0.08028251474402119,-0.2751154199528538,FOP1
114,-1.1409727356410766,-0.5222287585850656,0.2424168854391622,FOP3
115,-1.0596768271721253,-0.1563207099337493,0.26463890478739116,FOP2
116,0.3547309037344017,0.5147461389217697,-0.668930734238183,PFt
117,0.8486568171920061,0.5581115568212619,-0.6263469030109716,AIP
118,-1.3142182420660402,-1.2704202066385317,1.7810427584721438,EC
119,-1.2309374942007953,-1.7740692351855374,0.9639558506021798,PreS
121,-1.3146398055419155,-0.7560897591146177,0.7325261421899963,ProS
122,-1.849838547512393,-1.7768611811557995,0.8555503468309065,PeEc
123,-1.6814593349349753,-1.5374990212789894,-0.3174937953510591,STGa
124,1.108315729406342,-0.9366247332022261,0.05875321659753314,PBelt
125,-0.33851493934538296,0.050544828105778705,-1.3748101733022269,A5
126,-1.1590299786642737,-1.4520286188874247,0.6637939253768301,PHA1
127,-1.1855508287573804,-1.3886437167618666,-1.0625266086050749,PHA3
128,-0.9360710322338579,-0.5369907755144842,-0.7767254703848505,STSda
129,0.1965203405147257,0.2948637463179463,-1.5558675296134108,STSdp
130,-0.4045979349928149,0.09130415781228768,-1.146914190028114,STSvp
131,-1.8541907063811083,-1.60548758164554,0.23736972050793323,TGd
132,-1.1411852173778818,-0.6640230849071691,-0.8544318426654228,TE1a
133,-0.6180451227760482,-0.10127574479373,-1.6198605856691821,TE1p
134,-1.2051235382757994,-0.6832297375683403,-0.9358411626746757,TE2a
135,-1.2773539570710017,-1.086767357615782,-1.1101449649372679,TF
136,-0.7579048651515174,-0.5129184014911473,-1.6421958268282095,TE2p
137,-0.0022708491728222783,0.18048840255835527,-1.463094553053463,PHT
138,0.5645367411712422,-0.3415235195107524,-1.4145541001917759,PH
139,0.23068894349185617,0.34351324572620223,-1.3904803179432186,TPOJ1
140,0.3696208339812703,0.19222503932916954,-1.306485518890647,TPOJ2
141,0.32381829595767064,0.11883957586264998,-0.5900186916159923,TPOJ3
142,1.0713759523444422,-0.5433399445157303,-0.20169668959583675,DVT
143,0.7807285837020442,-0.22299685342971612,-0.8181515058533481,PGp
144,0.719660260179386,0.6317466280422396,-0.8273501555030114,IP2
145,1.1166872550602194,0.08091951933961296,-0.7161564008516684,IP1
146,1.0572578093026743,-0.4447959164086053,-1.0574821587424708,IP0
147,-0.07590812474944045,0.6366210413003477,-1.1610639853443896,PFop
148,0.1985583533909481,0.5478832146643612,-1.4131502276740757,PF
149,0.3542307905579107,0.6445242622125349,-1.3676393552019448,PFm
150,0.3910579571211864,0.3313615436801224,-1.213555714441911,PGi
151,0.8016153907771353,0.11373323317224796,-1.2529289345525196,PGs
153,1.1537747760862513,-1.1940984889656985,-0.7658960570871125,VMV1
154,0.5867164482983086,-1.0048841861062203,-1.5157186649340766,VMV3
155,-1.4590395370750449,-1.461864974092415,-0.7487002925704392,PHA2
156,1.40090433186693,-0.8724899460073172,-0.09266894644062007,V4t
157,0.8949130725398325,-0.38811622333116236,-1.2895166521984487,FST
158,1.399824561741671,-1.8652595753184535,0.3401420172737723,V3CD
159,1.1026386618139152,-0.3386573705534303,-0.925388590554307,LO3
160,0.7788653030485534,-1.5650197585031504,-0.34374650801770446,VMV2
161,0.8748494187736042,0.13048292514711338,0.027317288632965515,31pd
162,0.3161026932114735,0.3214834181404588,-0.9498991987269771,31a
163,-0.3476237757566237,-0.42619958316615286,-1.655767550318725,VVC
164,-1.891971553077421,-1.3102952877103227,1.0270827693036089,25
165,-1.4480891600772738,-0.5500140292101117,-0.018032598763533417,s32
166,-1.6557280680564532,-0.5200627246701067,0.06993919977980896,pOFC
167,-1.7102097042678093,-1.4084622485027138,0.2511810924330696,PoI1
168,-0.22807134677553303,-0.014628807296685168,-0.9927949097165025,Ig
170,-0.02414754168230214,0.46674050806344825,-0.7330279905226877,p10p
171,-0.24253415369853767,0.9588397758190371,-0.5738842736221268,p47r
172,-1.5603445080937004,-1.2559162916572773,-0.48389867675372367,TGv
173,1.0009870816869448,-0.8229721425090079,-0.18645817464584463,MBelt
174,0.687469009937073,-0.6032150304117652,1.2577540033043,LBelt
175,0.20631428672691773,0.24918525456086238,-1.4207596051817832,A4
176,-1.0699010472539165,-0.49281242760434085,-0.9560608553413287,STSva
177,-0.9689290534041,-0.16545220258387439,-1.1761656571688897,TE1m
178,-1.3809255209387354,-1.2223214301321657,-0.4021056928109198,PI
179,-1.3694656535992389,0.21675420764921313,1.4832717224666108,a32pr
180,-1.5537551649600738,-0.5875246940863232,1.6429142110989474,p24
