,gene_symbol,ds,pct
15726,ZNF620,0.2714507526706489,0.8023328734478866
10761,PSME1,0.2714392775891475,0.8022701617960617
4486,FAM86EP,0.2714168780478245,0.8022074501442368
15115,WWC2,0.2713898900284221,0.8021447384924119
10480,PPP1R42,0.2713085527985118,0.8020820268405869
8501,MTHFD2L,0.2713033725049794,0.8020193151887621
10986,RAB40B,0.2711806596809462,0.8019566035369372
9027,NME5,0.2711507538234402,0.8018938918851123
1231,BCAR1,0.2711446690628064,0.8018311802332874
3382,DENND1C,0.2711329314803368,0.8017684685814624
13891,TMEM173,0.2709311560893973,0.8017057569296375
8905,NEUROD1,0.2709203210168214,0.8016430452778126
7844,MAPK4,0.2708904543127143,0.8015803336259877
6518,KCNK1,0.2708896000834433,0.8015176219741628
10862,PTPRZ1,0.2707363820334879,0.8014549103223378
1277,BDNF,0.270674209678699,0.801392198670513
6886,KYAT1,0.2706055883937067,0.8013294870186881
12881,SPARC,0.2705030274788924,0.8012667753668632
5011,GATAD2A,0.2703938912769861,0.8012040637150383
9583,PAM,0.2703340764735368,0.8011413520632134
4665,FGFBP3,0.2703247903986066,0.8010786404113884
2173,CD68,0.2703101670595566,0.8010159287595635
9234,NTRK2,0.27028759052871,0.8009532171077386
2102,CCR1,0.2701766879765052,0.8008905054559137
7794,MAP1B,0.270144421944345,0.8008277938040888
12021,SEMA3A,0.2700488067472711,0.8007650821522639
11782,RYBP,0.2699877127105539,0.800702370500439
9449,ORAI2,0.2699666480365505,0.8006396588486141
10139,PLBD1,0.2697980009046035,0.8005769471967892
7729,MAD2L2,0.2697820307655636,0.8005142355449643
9010,NLGN3,0.2695352828073875,0.8004515238931393
5135,GJB5,0.2695109130370411,0.8003888122413144
1399,BRINP2,0.2694612143304141,0.8003261005894895
258,ADCY7,0.269449423791846,0.8002633889376646
12293,SLC12A2,0.2694342756078113,0.8002006772858397
11426,RNASET2,0.2694194733420489,0.8001379656340148
4802,FOXL2,0.2693889909992412,0.8000752539821899
13750,TK1,0.2693552926155843,0.800012542330365
12215,SHISA8,0.269337482490076,0.7999498306785401
7195,LINC01736,0.2693277521259555,0.7998871190267152
2674,CMPK1,0.2693126175937491,0.7998244073748902
1966,CCDC130,0.269262219505026,0.7997616957230653
10498,PPP2R5C,0.2691752740428512,0.7996989840712404
10670,PRR29,0.2691573868128599,0.7996362724194155
4136,ERBB2,0.2691322431885005,0.7995735607675906
6041,ID4,0.2691221832164137,0.7995108491157658
13450,TAX1BP1,0.2691173859713671,0.7994481374639408
10568,PRH2,0.2690630013226991,0.7993854258121159
5929,HS2ST1,0.2689785160733084,0.799322714160291
2500,CHPT1,0.2689583087164957,0.7992600025084661
6014,HYDIN,0.2689465336130263,0.7991972908566412
13172,STK39,0.2688310406289248,0.7991345792048162
11820,SAMD12,0.2688256090107466,0.7990718675529913
14718,UNC13A,0.2687835379765468,0.7990091559011664
8701,NAP1L1,0.2687703558829454,0.7989464442493416
3450,DHRS9,0.2687308175828093,0.7988837325975167
1203,BARD1,0.2687175966214317,0.7988210209456917
1493,C12orf54,0.2686975483115439,0.7987583092938668
9561,PAFAH1B3,0.2684997884239439,0.7986955976420419
1769,CACNA2D1,0.2682749526462278,0.798632885990217
6122,IGFN1,0.2682560428497956,0.7985701743383921
8653,N4BP2L2,0.2682346138612843,0.7985074626865671
6879,KRTCAP3,0.2681705369574857,0.7984447510347422
13947,TMEM237,0.2680835051302425,0.7983820393829173
9530,P2RY6,0.2680644059316821,0.7983193277310925
7959,MCTP1,0.2679484408137245,0.7982566160792676
5306,GPD1,0.2678304220496922,0.7981939044274426
9671,PCBP3,0.2677993875774139,0.7981311927756177
244,ADARB2-AS1,0.2677816177398974,0.7980684811237928
14321,TRIP12,0.2676023884140004,0.7980057694719679
11470,RNF181,0.2675967856117959,0.797943057820143
13811,TMED10,0.267574750870807,0.797880346168318
4042,EMSY,0.2675479075802427,0.7978176345164931
336,AGAP2,0.2675300222502311,0.7977549228646682
1138,AZGP1,0.2674746122927429,0.7976922112128434
11853,SATB1,0.2674595969887977,0.7976294995610185
11369,RICTOR,0.2674069123757577,0.7975667879091936
4349,FAM153A,0.2674049558146884,0.7975040762573686
1903,CASTOR1,0.2672744899178778,0.7974413646055437
8316,MPPED1,0.2672615457470242,0.7973786529537188
145,ACOX3,0.2672607776507976,0.7973159413018939
10999,RAB8B,0.2672503873294288,0.797253229650069
3696,DPYSL4,0.2672142315633219,0.797190517998244
2966,CROCCP2,0.2672008853305704,0.7971278063464191
4081,ENTPD6,0.2671317433216784,0.7970650946945943
6507,KCNJ12,0.2667879593829549,0.7970023830427694
8378,MRPL37,0.2667225284406849,0.7969396713909445
7609,LRRC75A,0.266683824999883,0.7968769597391195
6265,IPCEF1,0.2666805783848416,0.7968142480872946
14302,TRIM58,0.266631037516645,0.7967515364354697
11492,RNF26,0.2665388551798804,0.7966888247836448
9297,NUPL2,0.2664802388959396,0.7966261131318199
832,ARID3B,0.2664224783368072,0.7965634014799949
15235,ZBTB34,0.2663850499680708,0.7965006898281701
2380,CEP85L,0.2663457970086277,0.7964379781763452
2691,CNGB1,0.2661287918844058,0.7963752665245203
1467,C11orf1,0.2661055655225001,0.7963125548726954
14516,TUBE1,0.2660644378139482,0.7962498432208704
14675,UCHL1,0.2660162494545854,0.7961871315690455
3543,DMWD,0.2658808642235161,0.7961244199172206
1988,CCDC160,0.2658804646824084,0.7960617082653957
11176,RBM4,0.2658721563298185,0.7959989966135708
1179,BABAM2,0.2658431729376974,0.7959362849617458
9191,NSD2,0.2657363636635149,0.795873573309921
15406,ZMYND8,0.2656857549407447,0.7958108616580961
12829,SORT1,0.2656433543983381,0.7957481500062712
890,ARPC5,0.2654990638299849,0.7956854383544463
9840,PDS5B,0.2654365998873155,0.7956227267026214
15387,ZMAT1,0.2654328555445617,0.7955600150507964
11062,RAN,0.2653975701022165,0.7954973033989715
15658,ZNF541,0.2653629731006364,0.7954345917471466
1622,C2CD3,0.2653182402772947,0.7953718800953217
4695,FIP1L1,0.265284070722928,0.7953091684434968
10957,RAB24,0.2652248803163776,0.7952464567916719
3064,CTNNBIP1,0.2651382459013564,0.795183745139847
709,APLNR,0.2651152023098065,0.7951210334880221
5678,HERC3,0.264983176885011,0.7950583218361972
15036,WDR54,0.2649824508566989,0.7949956101843723
9405,OR2AK2,0.2649695197077061,0.7949328985325473
2100,CCNYL1,0.2649658134390148,0.7948701868807224
11252,REPS1,0.264720224755621,0.7948074752288975
12070,SERINC3,0.2645551709442025,0.7947447635770726
14000,TMEM59L,0.264535054536444,0.7946820519252477
12777,SNX10,0.2644835492843656,0.7946193402734228
4811,FOXQ1,0.2644494843835511,0.7945566286215979
7384,LOC105374546,0.2642449119991387,0.794493916969773
12959,SPR,0.2641956370323105,0.7944312053179481
1257,BCL6,0.2641439808329084,0.7943684936661232
2212,CDC42P3,0.2641213881919849,0.7943057820142982
9637,PARVB,0.2641097057191368,0.7942430703624733
14065,TNFAIP2,0.2641007488752777,0.7941803587106484
13737,TIMP2,0.2640870043060609,0.7941176470588235
15735,ZNF629,0.2640110927978775,0.7940549354069987
2396,CES4A,0.2639990161440653,0.7939922237551738
1968,CCDC136,0.2639204047779871,0.7939295121033488
6630,KIAA1217,0.2639096284252908,0.7938668004515239
9085,NOVA1,0.2638158941807809,0.793804088799699
12849,SOX3,0.2637384713280604,0.7937413771478741
2475,CHIC1,0.2637186045065675,0.7936786654960492
14731,UNC93B1,0.2637025417618826,0.7936159538442242
10430,PPIP5K2,0.2636873017431653,0.7935532421923993
1918,CBFB,0.263575213078654,0.7934905305405744
5442,GRM5,0.2635180577264468,0.7934278188887496
14332,TRMT11,0.2634471316068509,0.7933651072369247
59,ABCG2,0.2633025640148601,0.7933023955850997
4684,FHOD3,0.2632855146687813,0.7932396839332748
2363,CEP192,0.2632760555769294,0.7931769722814499
4316,FAM117B,0.2632695761871622,0.793114260629625
10737,PSMB7,0.2632534549402017,0.7930515489778001
12373,SLC25A23,0.2631885661911277,0.7929888373259751
6099,IFT57,0.2631740010223901,0.7929261256741502
12674,SMIM32,0.2631293977879788,0.7928634140223253
6179,IL6R,0.2630924857557782,0.7928007023705005
3731,DTWD1,0.2630832333857993,0.7927379907186756
2129,CD163,0.2630806933731316,0.7926752790668506
3155,CYCS,0.2630311640875026,0.7926125674150257
8428,MRPS6,0.2630084588191868,0.7925498557632008
2614,CLEC4M,0.2629879609367274,0.7924871441113759
874,ARMCX1,0.2629799863130022,0.792424432459551
5221,GNB3,0.2629492609040876,0.792361720807726
10569,PRICKLE1,0.2629353027700992,0.7922990091559011
10458,PPP1R14C,0.2627571860781758,0.7922362975040762
2216,CDC6,0.2627394262434528,0.7921735858522514
8207,MKNK2,0.262633255936178,0.7921108742004265
14817,USP49,0.2625785032898268,0.7920481625486016
13789,TM7SF2,0.2625386111636602,0.7919854508967766
2505,CHRM2,0.2621994158864809,0.7919227392449517
10432,PPM1A,0.2621922345023885,0.7918600275931268
896,ARRB2,0.2620720019221113,0.7917973159413019
10860,PTPRT,0.261930801787586,0.791734604289477
8107,MFSD9,0.261921644011345,0.791671892637652
678,AP3M2,0.2618884654349037,0.7916091809858272
856,ARL5B,0.2618719158542378,0.7915464693340023
3703,DRAXIN,0.261752432125483,0.7914837576821774
618,ANKRD65,0.2617488339090281,0.7914210460303525
12517,SLC49A3,0.2617392125165127,0.7913583343785275
2702,CNNM1,0.2616585888513575,0.7912956227267026
12807,SOBP,0.2616049327300621,0.7912329110748777
5138,GJC1,0.2615106996510938,0.7911701994230528
4116,EPHX1,0.2614500382602986,0.7911074877712279
274,ADGRF5,0.2614481327482915,0.7910447761194029
2254,CDK13,0.261344794894537,0.7909820644675781
6153,IL17D,0.2613377087095923,0.7909193528157532
8045,MEST,0.2612538419698346,0.7908566411639283
14423,TSPYL4,0.2612430931050249,0.7907939295121034
8996,NKTR,0.2612337140900545,0.7907312178602784
13964,TMEM256,0.2612251642141037,0.7906685062084535
1704,C8orf31,0.2611835323625792,0.7906057945566286
10384,POU3F2,0.2610496716377467,0.7905430829048037
8272,MOK,0.2610462192641162,0.7904803712529788
13996,TMEM53,0.261011187219358,0.7904176596011538
9134,NPY5R,0.2609744928270256,0.790354947949329
13633,TFEC,0.2609470120212254,0.7902922362975041
10938,R3HDM4,0.2607837673077706,0.7902295246456792
4181,ESCO1,0.2607178286072542,0.7901668129938543
698,APCDD1,0.260669684867463,0.7901041013420294
9945,PHACTR3,0.2604947191612465,0.7900413896902044
13283,SV2A,0.2604773079743535,0.7899786780383795
14200,TPST1,0.2604547901274411,0.7899159663865546
3202,CYTH4,0.2604386542514495,0.7898532547347297
446,ALDH2,0.2604337812790357,0.7897905430829048
1348,BMS1,0.2604336344596004,0.7897278314310799
15938,ZWINT,0.2604110031199593,0.789665119779255
10781,PTBP2,0.2603095846164893,0.7896024081274301
12738,SNHG21,0.2602882420848191,0.7895396964756052
12365,SLC25A15,0.260272240661111,0.7894769848237803
9580,PALM2,0.2602211975827584,0.7894142731719553
13130,STARD3NL,0.2601838174298677,0.7893515615201304
12463,SLC35F1,0.2601827777437943,0.7892888498683055
11216,RCN2,0.2601562319358071,0.7892261382164806
8648,MZT2A,0.2601510309575781,0.7891634265646558
10867,PTTG1,0.2599266932121475,0.7891007149128308
789,ARHGAP32,0.2598962361497942,0.7890380032610059
13461,TBC1D16,0.2597141687498513,0.788975291609181
14285,TRIM35,0.2596997776614571,0.7889125799573561
14399,TSPAN11,0.2595870996298807,0.7888498683055312
6428,JUN,0.2595610566128308,0.7887871566537062
4032,EMILIN3,0.2595518628032764,0.7887244450018813
13650,TGFBR3L,0.2595185528682298,0.7886617333500564
12970,SPRY1,0.2593426154468998,0.7885990216982315
7824,MAP4,0.2591979272445989,0.7885363100464067
2644,CLPP,0.2591930213641669,0.7884735983945818
1087,ATP6V1E2,0.2591483242941284,0.7884108867427568
3263,DCAF5,0.2590591925328792,0.7883481750909319
233,ADAMTS8,0.2589540845119871,0.788285463439107
1990,CCDC167,0.258931416528599,0.7882227517872821
11897,SCG2,0.2589229108253857,0.7881600401354572
13403,TAGLN2,0.2588763952501846,0.7880973284836322
13566,TDG,0.258812991077595,0.7880346168318073
2953,CRIP3,0.2587928157073534,0.7879719051799824
4407,FAM207A,0.2587059226346756,0.7879091935281576
1306,BHMT2,0.2586428294602543,0.7878464818763327
8296,MPDZ,0.2586417522370026,0.7877837702245077
9543,PABPC1L,0.2586409272004104,0.7877210585726828
306,ADRA2A,0.2586340053008914,0.7876583469208579
3577,DNAJC12,0.258617219250303,0.787595635269033
1529,C17orf67,0.2586154879607849,0.7875329236172081
10656,PRPS2,0.2585785786267913,0.7874702119653831
12487,SLC39A10,0.2585781088150929,0.7874075003135582
12882,SPARCL1,0.2585495158198564,0.7873447886617333
10021,PIGC,0.2584743910911424,0.7872820770099085
2632,CLK3,0.258463325802358,0.7872193653580836
1286,BEND7,0.2584398099023492,0.7871566537062586
5479,GSTO2,0.2583120886865449,0.7870939420544337
2355,CEP135,0.2582668199954275,0.7870312304026088
7267,LNX2,0.25823813395373,0.7869685187507839
6548,KCNV1,0.2581976398759668,0.786905807098959
13835,TMEM117,0.2580643339213067,0.786843095447134
3551,DNAH12,0.2579890102781564,0.7867803837953091
2677,CMTM3,0.2579516040202985,0.7867176721434843
9521,P2RX5,0.2578755176538791,0.7866549604916594
7156,LINC01128,0.257839926580426,0.7865922488398345
13999,TMEM59,0.2577978156056245,0.7865295371880096
9008,NLGN1,0.2577681603661855,0.7864668255361846
12364,SLC25A14,0.2576683458036052,0.7864041138843597
587,ANKRD27,0.2576572038681345,0.7863414022325348
11212,RCCD1,0.257596988977335,0.7862786905807099
4708,FKBP2,0.2575948367707318,0.786215978928885
10018,PIFO,0.257574595848247,0.78615326727706
8364,MRPL20,0.2575332843821062,0.7860905556252352
3265,DCAF7,0.2574878792547579,0.7860278439734103
4804,FOXN3,0.2574716565168626,0.7859651323215854
8366,MRPL22,0.257466442461325,0.7859024206697605
2906,CPSF1,0.2574216492837269,0.7858397090179355
824,ARHGEF40,0.2573790460859343,0.7857769973661106
9651,PAXBP1-AS1,0.2573394343476277,0.7857142857142857
8351,MROH8,0.2572498329955282,0.7856515740624608
13127,STARD10,0.2572037070119029,0.7855888624106359
12813,SOCS7,0.2571871798042051,0.7855261507588109
3547,DNAAF2,0.2571834749755302,0.7854634391069861
1470,C11orf24,0.2571547466217747,0.7854007274551612
11106,RASAL3,0.2571212721099332,0.7853380158033363
6926,LANCL3,0.2569828783285415,0.7852753041515114
2687,CNDP1,0.2569653709181422,0.7852125924996864
1122,AUNIP,0.2569468421836891,0.7851498808478615
4094,EPB41L4A-AS2,0.2569441741454562,0.7850871691960366
4766,FNDC3B,0.2567876654990037,0.7850244575442117
5509,GTPBP1,0.2566841523777009,0.7849617458923868
8659,NAA16,0.2566542977327564,0.7848990342405618
15540,ZNF34,0.2566381946534386,0.784836322588737
12295,SLC12A5,0.2566284609330355,0.7847736109369121
10283,PNOC,0.2566082199552937,0.7847108992850872
1111,ATXN10,0.2565945777648638,0.7846481876332623
11504,RNF7,0.2565817229154016,0.7845854759814374
15243,ZBTB44,0.2565540894722464,0.7845227643296124
14320,TRIP11,0.2565300867290223,0.7844600526777875
7187,LINC01578,0.2565256483264131,0.7843973410259626
13582,TECTA,0.2565071446547443,0.7843346293741377
4436,FAM229B,0.25650452449328,0.7842719177223128
13888,TMEM170A,0.2564845838149966,0.7842092060704879
12433,SLC2A8,0.2564755394170688,0.784146494418663
14736,UPF3A,0.2563692106241218,0.7840837827668381
8869,NEIL1,0.2563688168562546,0.7840210711150132
6930,LAPTM5,0.2563640882869577,0.7839583594631883
13182,STOM,0.2563326550289292,0.7838956478113633
6062,IFI27,0.256164574479812,0.7838329361595384
5265,GOLGB1,0.2561136799759527,0.7837702245077135
6395,JAKMIP1,0.2559896802978932,0.7837075128558886
5988,HTATIP2,0.2559537597194103,0.7836448012040638
4805,FOXN3-AS1,0.2558802661724784,0.7835820895522388
3704,DRC1,0.2558750669715361,0.7835193779004139
965,ASPSCR1,0.2557931879357917,0.783456666248589
7027,LGR6,0.2557156797025169,0.7833939545967641
11747,RTN4,0.2556615402912868,0.7833312429449392
7465,LOC644189,0.2555357865251669,0.7832685312931142
3271,DCC,0.2552730413063544,0.7832058196412893
9172,NRGN,0.2550652934493815,0.7831431079894644
3684,DPY19L2,0.2550489265789221,0.7830803963376395
6570,KDELC1,0.2550078379918966,0.7830176846858147
236,ADAMTSL2,0.2549767375050342,0.7829549730339898
12133,SFRP1,0.2549198389347538,0.7828922613821648
8744,NCAM1,0.2548881996401302,0.7828295497303399
2861,COX17,0.2548777642635207,0.782766838078515
9612,PARD6B,0.2548700879893739,0.7827041264266901
6409,JMJD1C,0.2547542224334214,0.7826414147748652
738,AQP5,0.2546941183311101,0.7825787031230402
7265,LNPK,0.2546926597366686,0.7825159914712153
8778,NCOR2,0.2546587674891669,0.7824532798193904
32,ABCA5,0.2545942078139098,0.7823905681675656
723,APOM,0.2545838110753564,0.7823278565157407
1911,CAV2,0.25453559066906,0.7822651448639157
6214,ING3,0.2545279835072597,0.7822024332120908
4902,FZD2,0.2545018144439849,0.7821397215602659
1154,B3GLCT,0.254489240861546,0.782077009908441
582,ANKRD20A8P,0.2544181695872567,0.7820142982566161
10981,RAB3GAP2,0.2544069922405926,0.7819515866047911
6392,JAK1,0.2544049768522237,0.7818888749529662
9361,OLFML2B,0.2544014914376566,0.7818261633011413
8872,NEK10,0.2543914276099311,0.7817634516493165
10213,PLPBP,0.2542910473729619,0.7817007399974916
8223,MLLT10,0.2542698062569964,0.7816380283456666
13568,TDP2,0.2542573107847766,0.7815753166938417
11591,RPL32,0.2542035242302157,0.7815126050420168
8709,NAPEPLD,0.2541905634700481,0.7814498933901919
10502,PPP3CB,0.2541707002064155,0.781387181738367
2388,CERS1,0.2541531032674253,0.781324470086542
11929,SCP2,0.2541020352193536,0.7812617584347171
13575,TDRKH,0.2540277807897839,0.7811990467828923
7067,LIN7B,0.2539760490674972,0.7811363351310674
4653,FGF14,0.2539701090609043,0.7810736234792425
13736,TIMP1,0.2539579517275612,0.7810109118274176
1953,CCDC112,0.2539251705817832,0.7809482001755926
8649,MZT2B,0.2538188211082985,0.7808854885237677
1782,CACNG8,0.2537036433017003,0.7808227768719428
4232,EXOC4,0.2536849455860204,0.7807600652201179
157,ACSL3,0.2535910370882193,0.780697353568293
910,ART3,0.2535385104883043,0.780634641916468
2111,CCSER2,0.2535332756645162,0.7805719302646432
425,AKR7A2,0.2534448159914907,0.7805092186128183
6125,IGLL1,0.2534373722006814,0.7804465069609934
11941,SCX,0.2533433087979908,0.7803837953091685
5246,GNRH1,0.2531616958595632,0.7803210836573435
3328,DDX11,0.2531521767426368,0.7802583720055186
9078,NOSTRIN,0.2530985428596107,0.7801956603536937
11646,RPS24,0.2530569429178041,0.7801329487018688
13433,TAS2R14,0.2530518785297136,0.7800702370500439
10821,PTP4A1,0.2530361315749908,0.7800075253982189
12811,SOCS5,0.2530184458413866,0.7799448137463941
15194,YWHAB,0.2529687820565303,0.7798821020945692
3639,DOCK8,0.252963884414778,0.7798193904427443
9874,PER1,0.2529052891249128,0.7797566787909194
11745,RTN2,0.2527138603699286,0.7796939671390944
7110,LINC00643,0.2526817303565575,0.7796312554872695
2479,CHL1,0.2526217329826849,0.7795685438354446
9054,NOL4L,0.2526127878370241,0.7795058321836197
6211,INF2,0.2525657409093446,0.7794431205317948
10083,PITPNA,0.2524946944006064,0.7793804088799698
14637,UBE3D,0.2524001609198882,0.779317697228145
8564,MXI1,0.2523961334215547,0.7792549855763201
13100,ST6GALNAC1,0.2523790932212047,0.7791922739244952
13391,TAF3,0.2522520599977486,0.7791295622726703
10863,PTRH1,0.2522324030141916,0.7790668506208454
2099,CCNY,0.2522021478023848,0.7790041389690204
9607,PAQR8,0.2521846775312359,0.7789414273171955
14567,TYROBP,0.2521635194098344,0.7788787156653706
10810,PTH1R,0.2521307976810787,0.7788160040135457
7380,LOC105372480,0.2521073729086291,0.7787532923617209
5962,HSP90B1,0.252055461839995,0.7786905807098959
11451,RNF141,0.2519980450469771,0.778627869058071
11452,RNF144A,0.2519846063344862,0.7785651574062461
7701,LYRM4,0.2519273870651417,0.7785024457544212
13094,ST3GAL5,0.2518878004038898,0.7784397341025963
11823,SAMD15,0.2518582040115517,0.7783770224507713
15534,ZNF333,0.2518007215454851,0.7783143107989464
9555,PACSIN2,0.2517908564645674,0.7782515991471215
10364,POMT1,0.2517800273346912,0.7781888874952966
10690,PRSS1,0.25169047969269,0.7781261758434718
15848,ZNF789,0.2516338130942325,0.7780634641916468
12607,SLU7,0.2515287846425575,0.7780007525398219
14974,VWF,0.2515025150932802,0.777938040887997
1187,BAG3,0.251493665635088,0.7778753292361721
8018,MEF2A,0.2514797039057087,0.7778126175843472
454,ALDH9A1,0.2514305020652811,0.7777499059325222
7443,LOC440434,0.2514157176752322,0.7776871942806973
456,ALDOC,0.2513347943702031,0.7776244826288724
1771,CACNA2D3,0.2511933545314454,0.7775617709770475
2452,CHCHD4,0.2511695925451649,0.7774990593252227
610,ANKRD49,0.2511469701960106,0.7774363476733978
12510,SLC45A1,0.2511412582829512,0.7773736360215728
8001,MED21,0.2511324077904108,0.7773109243697479
4482,FAM86B3P,0.2511069048277432,0.777248212717923
1889,CASP1,0.2510932903000744,0.7771855010660981
1757,CABYR,0.2510741721818147,0.7771227894142732
2737,CNTNAP3,0.2510040006659929,0.7770600777624482
5578,HAPLN2,0.2509964122806364,0.7769973661106233
10529,PRAF2,0.2509482227485778,0.7769346544587984
8766,NCKIPSD,0.2508828236874493,0.7768719428069736
6436,KANK3,0.250828657835067,0.7768092311551487
13305,SYK,0.2508037690463926,0.7767465195033237
2735,CNTNAP1,0.2507485586103309,0.7766838078514988
3343,DDX3X,0.2506975999738439,0.7766210961996739
1981,CCDC151,0.250696760711276,0.776558384547849
1557,C1QC,0.2506952953685565,0.7764956728960241
4441,FAM241B,0.2506583684883918,0.7764329612441991
15739,ZNF641,0.2506155544264243,0.7763702495923742
8456,MSRA,0.2505633452749659,0.7763075379405494
7578,LRRC34,0.250550345195714,0.7762448262887245
14939,VPS51,0.2504872449281166,0.7761821146368996
8101,MFSD4A,0.2504728775066326,0.7761194029850746
5493,GTF2H2B,0.2504198098461814,0.7760566913332497
11668,RPS6KB1,0.2502809288306535,0.7759939796814248
5806,HLA-DPA1,0.2501730737255545,0.7759312680295999
10556,PRDX6,0.250141533344557,0.775868556377775
8141,MICAL2,0.2498684860695969,0.77580584472595
12549,SLC6A6,0.2497864723706484,0.7757431330741251
4039,EMP1,0.2497619312674498,0.7756804214223003
15603,ZNF449,0.2496779094668793,0.7756177097704754
7565,LRRC14,0.2496369155425147,0.7755549981186505
14422,TSPYL2,0.2496333784625934,0.7754922864668256
7266,LNX1,0.2496235988905107,0.7754295748150006
5976,HSPB1,0.2496192924198429,0.7753668631631757
5865,HNRNPA3P1,0.2495869812087033,0.7753041515113508
7669,LUC7L3,0.2495727975065135,0.7752414398595259
9567,PAIP1,0.249505462314542,0.775178728207701
4727,FLJ33534,0.2494826100145953,0.775116016555876
12736,SNHG19,0.2493251772424243,0.7750533049040512
8710,NAPG,0.2493223821613081,0.7749905932522263
8019,MEF2C,0.2491849171379652,0.7749278816004014
11582,RPL27,0.2491738156907917,0.7748651699485765
1756,CABP7,0.2491600848496537,0.7748024582967515
5421,GRIK4,0.2491123364262373,0.7747397466449266
10244,PM20D2,0.2490819931105679,0.7746770349931017
12059,SEPT6,0.2490139640394164,0.7746143233412768
11005,RABEP2,0.2490107274484328,0.7745516116894519
7546,LRMDA,0.2489829017052869,0.7744889000376269
4676,FGR,0.2489238060212674,0.7744261883858021
8499,MTHFD1L,0.2488748487250175,0.7743634767339772
6423,JPT2,0.2487668493286196,0.7743007650821523
1049,ATP5F1A,0.2487653096506925,0.7742380534303274
1899,CASP8AP2,0.2487548704224443,0.7741753417785024
6127,IGLON5,0.2487494412472838,0.7741126301266775
3421,DGKD,0.2487317991559091,0.7740499184748526
9013,NLK,0.2485371288820739,0.7739872068230277
8561,MXD1,0.2484673898004178,0.7739244951712028
9832,PDLIM7,0.2484470299911808,0.773861783519378
15394,ZMPSTE24,0.2484335424778815,0.773799071867553
8171,MINOS1,0.2484325953559415,0.7737363602157281
3833,EDARADD,0.248395845277865,0.7736736485639032
11131,RASSF8-AS1,0.2482950773155476,0.7736109369120783
13379,TAF10,0.2482797040411174,0.7735482252602534
1449,BTNL9,0.2482725891503264,0.7734855136084284
13554,TCOF1,0.2482379803576452,0.7734228019566035
11811,SACS,0.2481691920000915,0.7733600903047786
14819,USP51,0.2481260931819599,0.7732973786529537
4651,FGF12,0.2480863916112888,0.7732346670011289
13225,STXBP5,0.2480753428478795,0.7731719553493039
5407,GREB1,0.2480750181434258,0.773109243697479
3687,DPY19L2P3,0.2480539869066992,0.7730465320456541
1021,ATOX1,0.2480276694343208,0.7729838203938292
2603,CLEC11A,0.2479806925927996,0.7729211087420043
6033,ICE1,0.2479524124050015,0.7728583970901793
13436,TAS2R30,0.2479494347499094,0.7727956854383544
1999,CCDC184,0.2479014604914,0.7727329737865295
14508,TUBB2B,0.2478284408221903,0.7726702621347046
6984,LDHA,0.2478131871054561,0.7726075504828798
7480,LOC727896,0.247764393102583,0.7725448388310548
6618,KIAA0825,0.247760205724917,0.7724821271792299
10649,PRPF4B,0.2477283108661738,0.772419415527405
15776,ZNF692,0.2476421475264975,0.7723567038755801
4936,GABRA4,0.2476252838270093,0.7722939922237552
12054,SEPT12,0.2475574873854512,0.7722312805719302
1280,BEAN1,0.2474629728671358,0.7721685689201053
737,AQP4,0.2473137694520331,0.7721058572682804
6353,ITGB1,0.2471686819395816,0.7720431456164555
5178,GLS,0.2470865327785886,0.7719804339646307
14010,TMEM68,0.2470830566523322,0.7719177223128058
13927,TMEM208,0.2469772999293529,0.7718550106609808
2036,CCDC80,0.246831911995976,0.7717922990091559
4821,FRAS1,0.2467899278971932,0.771729587357331
7317,LOC100506271,0.2467842168382369,0.7716668757055061
4635,FERMT1,0.246764824512426,0.7716041640536812
10006,PIAS2,0.2466083946964214,0.7715414524018562
8447,MSI2,0.2465939064889006,0.7714787407500313
14638,UBE4A,0.2465581769240638,0.7714160290982065
5088,GGCX,0.2465341561830913,0.7713533174463816
10831,PTPN14,0.2465094689011661,0.7712906057945567
3840,EDN1,0.2464429340259871,0.7712278941427317
2258,CDK17,0.2464328894690218,0.7711651824909068
3233,DAW1,0.2464039421328538,0.7711024708390819
10769,PSMG3-AS1,0.2463172540894107,0.771039759187257
11256,RERG,0.2462973082931875,0.7709770475354321
4773,FOCAD,0.2462795263064363,0.7709143358836071
5403,GRB10,0.2461784707074744,0.7708516242317822
9329,OBSCN,0.2461376408414137,0.7707889125799574
15511,ZNF284,0.2460130295057111,0.7707262009281325
11237,REEP2,0.2459850487322352,0.7706634892763076
7070,LINC-PINT,0.2459456815401059,0.7706007776244826
14596,UBE2A,0.2459235938164695,0.7705380659726577
12908,SPDL1,0.24587601275006,0.7704753543208328
13696,THSD4,0.2458269251522906,0.7704126426690079
14117,TOB1-AS1,0.2458049503123706,0.770349931017183
3553,DNAH17,0.245784619238517,0.770287219365358
14249,TRAPPC6A,0.2457647086383364,0.7702245077135331
2088,CCNH,0.2457168869383702,0.7701617960617083
6813,KRT19,0.2456830754702068,0.7700990844098834
8458,MSRB2,0.245633211289895,0.7700363727580585
2416,CFAP70,0.2455668866588846,0.7699736611062336
14258,TRH,0.2454737512892048,0.7699109494544086
5254,GOLGA2P7,0.2454546499971129,0.7698482378025837
7632,LRTOMT,0.2454137507942474,0.7697855261507588
2497,CHP2,0.2454100972876197,0.7697228144989339
